generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1240        	10          	0.0263      	0.0001224   	7.8e-05     	5.659e-05   
1245        	10          	0.03468     	0.0001575   	0.0003848   	0.0002149   
1250        	10          	0.03764     	0.0001013   	0.0002241   	8.115e-05   
1255        	10          	0.03566     	0.0001077   	0.0004553   	0.0001164   
1260        	10          	0.03579     	6.374e-05   	0.0001146   	6.547e-05   
1265        	10          	0.0395      	0.0002115   	0.0002232   	9.364e-05   
1270        	10          	0.04273     	0.0001285   	0.0002936   	7.744e-05   
1275        	10          	0.03638     	0.0001676   	0.0005846   	0.0002031   
1280        	10          	0.03906     	9.626e-05   	0.0005949   	6.829e-05   
1285        	10          	0.0354      	0.000148    	0.0002642   	9.419e-05   
1290        	10          	0.04069     	0.0001153   	0.0003364   	0.0003049   
1295        	10          	0.04023     	8.774e-05   	0.0005173   	0.0001173   
1300        	10          	0.04484     	5.384e-05   	7.993e-05   	8.693e-05   
1305        	10          	0.04607     	0.0001302   	0.0001535   	0.0002211   
1310        	10          	0.03419     	9.138e-05   	0.0005305   	0.0001121   
1315        	10          	0.04369     	4.876e-05   	0.0001717   	0.0001017   
1320        	10          	0.03307     	4.695e-05   	0.0002223   	0.0001902   
1325        	10          	0.03556     	0.000155    	0.0006298   	0.0001466   
1330        	10          	0.02712     	0.000103    	0.0003551   	6.3e-05     
1335        	10          	0.03044     	0.0002953   	0.0003864   	6.092e-05   
1340        	10          	0.02234     	7.558e-05   	0.0003343   	9.512e-05   
1345        	10          	0.02744     	0.0002289   	0.0002142   	8.104e-05   
1350        	10          	0.01941     	0.0001164   	3.156e-05   	6.834e-05   
1355        	10          	0.02179     	8.813e-05   	0.0002615   	6.216e-05   
1360        	10          	0.02067     	0.0001644   	0.0002615   	8.206e-05   
1365        	10          	0.02177     	0.0002027   	0.0005292   	9.162e-05   
1370        	10          	0.02923     	6.172e-05   	0.0005805   	0.0001764   
1375        	10          	0.04746     	0.0002207   	0.0001683   	0.0001003   
1380        	10          	0.03358     	9.049e-05   	0.0001888   	0.0001076   
1385        	10          	0.0395      	0.0001266   	0.0005055   	7.227e-05   
1390        	10          	0.04847     	0.000135    	0.0002249   	7.474e-05   
1395        	10          	0.03988     	9.53e-05    	0.0001906   	9.767e-05   
1400        	10          	0.035       	0.0001931   	0.0002912   	0.0001154   
1405        	10          	0.03266     	0.0001063   	0.0001255   	0.0001142   
1410        	10          	0.02588     	0.0001427   	0.0002281   	0.0001503   
1415        	10          	0.02934     	0.0001747   	0.0002089   	0.0001896   
1420        	10          	0.01454     	0.000206    	0.0003607   	9.224e-05   
1425        	10          	0.02146     	0.000175    	0.0002552   	5.566e-05   
1430        	10          	0.01969     	6.343e-05   	0.0003719   	0.0002547   
1435        	10          	0.02368     	6.811e-05   	0.0002506   	8.784e-05   
1440        	10          	0.01895     	0.0001214   	0.0001392   	0.0001471   
1445        	10          	0.02138     	0.0001228   	0.0002247   	6.727e-05   
1450        	10          	0.02551     	0.0001319   	0.0004229   	0.0002825   
1455        	10          	0.0166      	5.245e-05   	0.000133    	8.607e-05   
1460        	10          	0.02562     	0.0001984   	0.0003225   	7.256e-05   
1465        	10          	0.01693     	8.08e-05    	0.0002738   	0.0003528   
1470        	10          	0.02157     	7.622e-05   	0.0001766   	0.0001231   
1475        	10          	0.02311     	0.0001513   	0.0002568   	0.0001183   
1480        	10          	0.01822     	8.804e-05   	0.0002618   	8.392e-05   
1485        	10          	0.03293     	0.0003524   	0.0004598   	0.0002243   
1490        	10          	0.02951     	0.0002086   	0.0003978   	5.935e-05   
1495        	10          	0.02364     	9.889e-05   	0.000463    	8.623e-05   
1500        	10          	0.0176      	5.282e-05   	0.0003564   	9.949e-05   
1505        	10          	0.02485     	9.121e-05   	0.0001468   	0.0002661   
1510        	10          	0.02462     	0.0001465   	0.0005185   	0.0001858   
1515        	10          	0.03646     	4.996e-05   	0.0001427   	7.423e-05   
1520        	10          	0.02849     	0.0001239   	0.0005045   	0.0001007   
1525        	10          	0.01972     	0.0001666   	0.0002785   	4.993e-05   
1530        	10          	0.02329     	4.812e-05   	0.000394    	0.0001318   
1535        	10          	0.03318     	0.0001527   	0.0002094   	0.0001943   
1540        	10          	0.02922     	0.0001556   	0.0003206   	0.0001132   
1545        	10          	0.02195     	7.683e-05   	0.0002688   	9.725e-05   
1550        	10          	0.04011     	0.0002818   	0.0006513   	0.0001158   
1555        	10          	0.0339      	0.0001779   	0.0004271   	0.0003001   
1560        	10          	0.03889     	0.0001217   	0.0004141   	0.0002237   
1565        	10          	0.03217     	0.0001939   	0.0003177   	0.0001151   
1570        	10          	0.02673     	0.0001407   	0.0001641   	0.0001034   
1575        	10          	0.02467     	0.000175    	0.0004776   	0.0001373   
1580        	10          	0.02968     	6.214e-05   	0.0001977   	0.0001135   
1585        	10          	0.0356      	0.0002112   	0.0003535   	3.44e-05    
1590        	10          	0.0295      	4.568e-05   	0.0003202   	0.0001998   
1595        	10          	0.0245      	0.0001753   	0.0005891   	6.648e-05   
1600        	10          	0.0213      	0.0002602   	0.0003481   	9.219e-05   
1605        	10          	0.02617     	0.0001279   	6.487e-05   	0.0004594   
1610        	10          	0.02347     	7.557e-05   	0.0002503   	0.000257    
1615        	10          	0.03388     	0.0001214   	0.0002975   	0.000121    
1620        	10          	0.02129     	0.0001632   	0.0003005   	0.00016     
1625        	10          	0.01889     	0.0001344   	0.0004075   	9.538e-05   
1630        	10          	0.03182     	0.0001821   	0.0004104   	0.0001719   
1635        	10          	0.02004     	0.0002576   	0.0004591   	0.0001404   
1640        	10          	0.02783     	0.0002821   	0.0003795   	0.0001166   
1645        	10          	0.02766     	0.0001237   	0.0001957   	0.0001868   
1650        	10          	0.02588     	0.0001557   	0.0003098   	6.334e-05   
1655        	10          	0.03282     	5.394e-05   	0.0002545   	8.401e-05   
1660        	10          	0.04267     	0.0004916   	0.0004618   	0.0001339   
1665        	10          	0.04817     	0.0002142   	0.0004519   	0.0002152   
1670        	10          	0.05218     	0.0005654   	0.0003413   	0.0001594   
1675        	10          	0.06428     	0.0001612   	0.0001501   	0.0001562   
1680        	10          	0.06207     	0.0004642   	0.0002664   	0.0003798   
1685        	10          	0.04356     	6.845e-05   	0.0002474   	0.0002289   
1690        	10          	0.05023     	0.000135    	0.000419    	0.0002037   
1695        	10          	0.04669     	7.668e-05   	0.0008894   	0.0004189   
1700        	10          	0.03101     	0.0002662   	0.0001814   	0.0001055   
1705        	10          	0.02817     	9.417e-05   	0.0004621   	0.0001217   
1710        	10          	0.03666     	7.159e-05   	0.0005675   	0.000148    
1715        	10          	0.03101     	8.81e-05    	0.0003354   	5.062e-05   
1720        	10          	0.03632     	5.16e-05    	0.0002501   	5.195e-05   
1725        	10          	0.03128     	0.0001342   	0.0001194   	0.0001311   
1730        	10          	0.04686     	7.621e-05   	0.0002626   	9.032e-05   
1735        	10          	0.03395     	7.205e-05   	0.0003671   	0.0001766   
1740        	10          	0.03445     	0.0001278   	0.0004824   	0.0001311   
1745        	10          	0.02397     	4.202e-05   	0.000226    	0.0001094   
1750        	10          	0.02558     	8.347e-05   	0.0001604   	0.0001559   
1755        	10          	0.02104     	6.549e-05   	0.000366    	0.0002434   
1760        	10          	0.01379     	0.0001284   	0.0002006   	0.000181    
1765        	10          	0.0256      	0.0001127   	0.0002306   	0.0001857   
1770        	10          	0.03475     	0.0001032   	0.0003038   	7.513e-05   
1775        	10          	0.03586     	0.00034     	0.0002384   	6.817e-05   
1780        	10          	0.01893     	9.274e-05   	0.0001122   	0.0001234   
1785        	10          	0.02207     	9.949e-05   	0.0004006   	0.0002536   
1790        	10          	0.02894     	0.0001649   	0.0002042   	0.0001425   
1795        	10          	0.0251      	0.0001667   	0.0004674   	0.0001502   
1800        	10          	0.03007     	0.0001465   	0.0001316   	7.443e-05   
1805        	10          	0.02827     	0.0002133   	0.0005215   	0.0002384   
1810        	10          	0.03234     	9.304e-05   	4.832e-05   	0.0001649   
1815        	10          	0.03834     	0.0002238   	0.0002368   	5.927e-05   
1820        	10          	0.05091     	8.402e-05   	0.0003374   	0.0001925   
1825        	10          	0.03996     	5.539e-05   	0.0002838   	7.469e-05   
1830        	10          	0.04147     	0.0001903   	0.0004287   	0.0001375   
1835        	10          	0.05014     	0.0001597   	0.0004096   	6.288e-05   
1840        	10          	0.046       	0.0001205   	0.0002267   	0.0001186   
1845        	10          	0.03273     	0.0001903   	0.0002694   	0.0001632   
