replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1076        	2.983       	0.01767     	0.015       	0.004006    
1           	1080        	2.983       	0.01732     	0.01737     	0.01151     
1           	1084        	2.85        	0.000163    	0.02413     	0.01658     
1           	1088        	2.817       	0.01943     	0.02248     	0.0195      
1           	1092        	2.917       	0.006858    	0.04303     	0.03495     
1           	1096        	2.9         	0.03004     	0.05511     	0.0239      
1           	1100        	2.95        	0.03166     	0.05692     	0.01501     
1           	1104        	2.967       	0.0196      	0.03513     	0.01908     
1           	1108        	2.95        	0.03152     	0.03741     	0.01034     
1           	1112        	2.767       	0.03538     	0.04582     	0.006947    
1           	1116        	2.717       	0.01815     	0.06395     	0.0355      
1           	1120        	2.7         	0.01478     	0.03136     	0.01462     
1           	1124        	2.683       	0.04025     	0.06034     	0.02605     
1           	1128        	2.683       	0.02248     	0.05965     	0.03057     
1           	1132        	2.733       	0.01152     	0.03574     	0.02234     
1           	1136        	2.817       	0.01722     	0.03177     	0.01803     
1           	1140        	2.7         	0.03838     	0.05479     	0.0353      
1           	1144        	2.767       	0.01649     	0.03415     	0.01407     
1           	1148        	2.6         	0.009867    	0.03839     	0.02417     
1           	1152        	2.733       	-0.006306   	0.02639     	0.0127      
1           	1156        	2.717       	0.003569    	0.03079     	0.02125     
1           	1160        	2.65        	0.0112      	0.02912     	0.01334     
1           	1164        	2.7         	0.01021     	0.03145     	-0.001992   
1           	1168        	2.6         	0.05592     	0.04551     	0.02367     
1           	1172        	2.7         	0.02744     	0.04413     	0.02361     
1           	1176        	2.7         	0.0179      	0.03042     	0.02018     
1           	1180        	2.65        	0.02537     	0.03941     	0.0163      
1           	1184        	2.733       	0.03261     	0.04743     	0.01126     
1           	1188        	2.733       	0.01864     	0.06868     	0.0192      
1           	1192        	2.767       	0.01739     	0.05597     	0.04424     
1           	1196        	2.717       	0.02445     	0.04504     	0.03107     
1           	1200        	2.7         	0.0244      	0.04354     	0.01887     
1           	1204        	2.717       	0.02081     	0.0704      	0.02192     
1           	1208        	2.75        	0.02096     	0.03501     	0.0123      
1           	1212        	2.85        	0.02588     	0.03941     	0.02487     
1           	1216        	2.783       	0.018       	0.02823     	0.02317     
1           	1220        	2.8         	0.0315      	0.05954     	0.02408     
1           	1224        	2.65        	0.0658      	0.09941     	0.03735     
1           	1228        	2.8         	0.03722     	0.05128     	0.02351     
1           	1232        	2.667       	0.03445     	0.05739     	0.02162     
1           	1236        	2.683       	0.03855     	0.06942     	0.0116      
1           	1240        	2.717       	0.0254      	0.03725     	0.01771     
1           	1244        	2.767       	0.01594     	0.0449      	0.02089     
1           	1248        	2.733       	0.02028     	0.05001     	0.01814     
1           	1252        	2.783       	0.02372     	0.04925     	0.01637     
1           	1256        	2.717       	0.01658     	0.03345     	0.03106     
1           	1260        	2.75        	0.05237     	0.03927     	0.03282     
1           	1264        	2.7         	0.03203     	0.03396     	0.006992    
1           	1268        	2.733       	0.03052     	0.03509     	0.005807    
1           	1272        	2.833       	0.0582      	0.04799     	0.01678     
1           	1276        	2.917       	0.05284     	0.04643     	0.0261      
1           	1280        	2.9         	0.02189     	0.02585     	0.008601    
1           	1284        	2.883       	0.01908     	0.04816     	0.02318     
1           	1288        	2.933       	0.00964     	0.04772     	0.04249     
1           	1292        	2.8         	0.006221    	0.02045     	0.002122    
1           	1296        	2.8         	0.02987     	0.04671     	0.000252    
1           	1300        	2.783       	0.02179     	0.02827     	0.01049     
1           	1304        	2.6         	0.01632     	0.04117     	0.02356     
1           	1308        	2.617       	0.03242     	0.05027     	0.02399     
1           	1312        	2.7         	0.003468    	0.02593     	0.01082     
1           	1316        	2.667       	0.01489     	0.04        	0.02153     
1           	1320        	2.8         	0.007701    	0.02753     	0.01717     
1           	1324        	2.683       	0.0133      	0.04506     	0.01737     
1           	1328        	2.767       	0.01949     	0.06015     	0.02477     
1           	1332        	2.783       	0.02581     	0.05241     	0.01173     
1           	1336        	2.767       	0.01181     	0.05982     	0.01995     
1           	1340        	2.817       	0.02815     	0.04655     	0.007898    
1           	1344        	2.7         	0.04453     	0.04676     	0.02034     
1           	1348        	2.933       	0.0235      	0.01529     	0.01158     
1           	1352        	2.717       	0.006802    	0.03213     	0.02273     
1           	1356        	2.75        	0.01698     	0.04927     	0.0403      
1           	1360        	2.6         	0.02929     	0.07852     	0.04182     
1           	1364        	2.65        	0.02889     	0.1102      	0.043       
1           	1368        	2.667       	0.02198     	0.05246     	0.02632     
1           	1372        	2.65        	0.01448     	0.06346     	0.03956     
1           	1376        	2.717       	0.02551     	0.04868     	0.01873     
1           	1380        	2.6         	0.01428     	0.04704     	0.02892     
1           	1384        	2.6         	0.02272     	0.04923     	0.02584     
1           	1388        	2.617       	0.02381     	0.02595     	0.01513     
1           	1392        	2.667       	0.02202     	0.0317      	0.01336     
1           	1396        	2.6         	0.04091     	0.04742     	0.0259      
1           	1400        	2.6         	0.01853     	0.02822     	0.009288    
1           	1404        	2.467       	0.006469    	0.02398     	0.009232    
1           	1408        	2.533       	0.03095     	0.02435     	0.004136    
1           	1412        	2.567       	0.01478     	0.02908     	0.01646     
1           	1416        	2.433       	0.01248     	0.03285     	0.03296     
1           	1420        	2.483       	0.03314     	0.03954     	0.02123     
1           	1424        	2.583       	0.03198     	0.0385      	0.01435     
1           	1428        	2.55        	0.0226      	0.02904     	0.008252    
1           	1432        	2.533       	0.02831     	0.04163     	0.04763     
1           	1436        	2.567       	0.02724     	0.03755     	0.0184      
1           	1440        	2.517       	0.02176     	0.04512     	0.01679     
1           	1444        	2.517       	0.02477     	0.02177     	0.01521     
1           	1448        	2.433       	0.01629     	0.0281      	0.01        
1           	1452        	2.467       	0.01736     	0.02538     	0.006411    
1           	1456        	2.533       	0.003528    	0.02067     	0.004633    
1           	1460        	2.45        	0.01806     	0.0374      	0.03303     
1           	1464        	2.533       	0.005406    	0.04575     	0.03111     
1           	1468        	2.583       	0.02288     	0.05739     	0.02187     
1           	1472        	2.467       	0.01378     	0.04439     	0.01549     
1           	1476        	2.45        	0.02921     	0.02149     	0.01806     
1           	1480        	2.533       	0.01313     	0.03115     	0.02575     
1           	1484        	2.4         	0.02449     	0.07247     	0.01283     
1           	1488        	2.533       	0.02365     	0.04713     	0.01687     
1           	1492        	2.617       	0.02548     	0.0541      	0.01431     
1           	1496        	2.617       	0.03168     	0.07134     	0.0324      
1           	1500        	2.55        	0.01623     	0.03399     	0.004574    
1           	1504        	2.55        	0.01914     	0.0346      	0.004391    
1           	1508        	2.517       	0.02508     	0.03767     	0.05253     
1           	1512        	2.533       	0.001471    	0.00898     	0.02609     
1           	1516        	2.367       	0.01265     	0.02942     	0.02862     
1           	1520        	2.383       	0.01861     	0.02755     	0.01108     
1           	1524        	2.367       	0.0447      	0.07134     	0.03248     
1           	1528        	2.367       	0.02833     	0.05041     	0.01946     
1           	1532        	2.367       	0.02749     	0.05496     	0.02008     
1           	1536        	2.367       	0.0255      	0.02683     	0.001948    
1           	1540        	2.4         	0.02276     	0.01802     	0.01725     
1           	1544        	2.283       	0.03557     	0.04514     	0.01765     
1           	1548        	2.283       	0.01784     	0.04145     	0.01198     
1           	1552        	2.217       	0.007133    	0.01162     	0.01416     
1           	1556        	2.3         	0.0253      	0.03773     	0.008861    
1           	1560        	2.25        	0.03836     	0.03327     	0.01148     
1           	1564        	2.233       	0.01087     	0.03866     	0.01211     
1           	1568        	2.383       	0.01065     	0.02191     	0.002644    
1           	1572        	2.417       	0.01093     	0.02518     	0.004157    
1           	1576        	2.367       	0.01724     	0.04431     	0.01695     
1           	1580        	2.35        	0.02131     	0.02941     	0.01191     
1           	1584        	2.333       	0.04015     	0.03897     	0.01511     
1           	1588        	2.4         	0.01943     	0.04014     	0.00752     
1           	1592        	2.433       	0.02406     	0.07103     	0.01953     
1           	1596        	2.45        	0.008453    	0.03936     	0.01413     
1           	1600        	2.517       	0.02028     	0.02543     	0.0261      
1           	1604        	2.517       	0.009236    	0.04864     	0.02082     
1           	1608        	2.4         	0.03042     	0.04325     	0.02902     
1           	1612        	2.433       	0.008341    	0.01735     	-0.002074   
1           	1616        	2.433       	0.007269    	0.02259     	0.01543     
1           	1620        	2.4         	0.03177     	0.01812     	0.01369     
1           	1624        	2.317       	0.01771     	0.06429     	0.01089     
1           	1628        	2.417       	0.00402     	0.02362     	0.005322    
1           	1632        	2.367       	0.02971     	0.05375     	0.02863     
1           	1636        	2.35        	0.02477     	0.04958     	0.01966     
1           	1640        	2.417       	0.04776     	0.06571     	0.03076     
1           	1644        	2.4         	0.01478     	0.02938     	0.01168     
1           	1648        	2.4         	0.01306     	0.06457     	0.03684     
1           	1652        	2.333       	0.01698     	0.04656     	0.01836     
1           	1656        	2.35        	0.01035     	0.02551     	0.0105      
1           	1660        	2.4         	0.0372      	0.05806     	0.01595     
1           	1664        	2.45        	0.03577     	0.05392     	0.009366    
1           	1668        	2.5         	0.03423     	0.03355     	0.01496     
1           	1672        	2.433       	0.03002     	0.03067     	0.02278     
1           	1676        	2.367       	0.01531     	0.03825     	0.01494     
1           	1680        	2.4         	0.02427     	0.05925     	0.02998     
1           	1684        	2.45        	0.01594     	0.03184     	0.01964     
1           	1688        	2.4         	-0.0001655  	0.02682     	0.02448     
1           	1692        	2.383       	0.01752     	0.0307      	0.005632    
1           	1696        	2.417       	0.01988     	0.03243     	0.00929     
1           	1700        	2.3         	0.006204    	0.05636     	0.0385      
1           	1704        	2.417       	0.006699    	0.05607     	0.05005     
1           	1708        	2.367       	0.01118     	0.05646     	0.03144     
1           	1712        	2.383       	0.02058     	0.03278     	0.01498     
1           	1716        	2.383       	0.0166      	0.044       	0.01176     
1           	1720        	2.283       	0.03394     	0.03703     	0.04361     
1           	1724        	2.333       	0.006066    	0.01891     	-0.005876   
1           	1728        	2.4         	0.02502     	0.04083     	0.01526     
1           	1732        	2.317       	0.07652     	0.07464     	0.02536     
1           	1736        	2.317       	0.01227     	0.01718     	0.0003981   
1           	1740        	2.333       	0.01096     	0.01113     	0.004555    
1           	1744        	2.383       	0.01834     	0.01546     	0.01597     
1           	1748        	2.467       	0.007028    	0.02929     	0.001225    
1           	1752        	2.467       	0.006645    	0.02474     	0.009548    
1           	1756        	2.383       	0.01808     	0.04192     	0.00835     
1           	1760        	2.467       	0.01911     	0.05918     	0.008079    
1           	1764        	2.4         	0.02922     	0.03991     	0.01581     
1           	1768        	2.433       	0.0357      	0.02864     	0.02323     
1           	1772        	2.583       	0.0101      	0.03042     	0.01343     
1           	1776        	2.433       	0.005399    	0.03611     	0.02365     
1           	1780        	2.5         	0.02034     	0.06609     	0.01829     
