generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
780         	10          	0.07107     	0.0001727   	0.0003379   	0.0001157   
785         	10          	0.09041     	8.105e-05   	0.0004738   	6.948e-05   
790         	10          	0.07079     	0.0001051   	0.0004693   	8.612e-05   
795         	10          	0.06968     	9.482e-05   	0.0001738   	0.0001234   
800         	10          	0.06884     	0.0001846   	0.0001139   	2.678e-05   
805         	10          	0.06534     	6.669e-05   	0.0005683   	0.0001528   
810         	10          	0.0589      	0.000208    	0.0002151   	0.0001301   
815         	10          	0.07094     	0.0002586   	0.0003483   	3.554e-05   
820         	10          	0.07012     	0.0001677   	0.0001673   	4.324e-05   
825         	10          	0.06996     	0.0001153   	0.0001875   	4.321e-05   
830         	10          	0.08138     	0.0001034   	0.0002829   	0.0001048   
835         	10          	0.06968     	0.0001346   	0.0004019   	5.69e-05    
840         	10          	0.07174     	4.94e-05    	0.0003511   	9.596e-05   
845         	10          	0.04568     	2.672e-05   	0.0005358   	7.651e-05   
850         	10          	0.03599     	0.0001057   	8.643e-05   	6.265e-05   
855         	10          	0.03689     	9.529e-05   	0.0001763   	5.275e-05   
860         	10          	0.04179     	9.638e-05   	8.924e-05   	6.756e-05   
865         	10          	0.03444     	7.801e-05   	0.0003637   	7.448e-05   
870         	10          	0.03264     	7.69e-05    	8.94e-05    	5.36e-05    
875         	10          	0.02401     	0.0001101   	0.0003169   	0.0002525   
880         	10          	0.01888     	0.0001513   	0.000404    	3.831e-05   
885         	10          	0.03769     	0.0001369   	0.0002537   	0.0001643   
890         	10          	0.03091     	9.058e-05   	0.0001736   	0.0001544   
895         	10          	0.02        	0.0001562   	0.0002272   	0.0001201   
900         	10          	0.03901     	2.891e-05   	0.0002743   	0.0001488   
905         	10          	0.0491      	6.73e-05    	0.0001367   	0.0001288   
910         	10          	0.04875     	0.0002095   	0.0001638   	0.0001303   
915         	10          	0.03047     	0.0001001   	0.0002684   	0.0001526   
920         	10          	0.03046     	0.0001285   	0.0006575   	0.0002582   
925         	10          	0.04097     	0.0001832   	0.0005617   	7.839e-05   
930         	10          	0.03766     	0.0002543   	0.0002343   	3.565e-05   
935         	10          	0.05373     	6.347e-05   	0.0003037   	4.798e-05   
940         	10          	0.06177     	5.829e-05   	0.0002111   	7.352e-05   
945         	10          	0.03684     	4.397e-05   	0.0001117   	0.0001256   
950         	10          	0.05662     	0.0001643   	0.0003874   	0.0001889   
955         	10          	0.04779     	4.284e-05   	0.000116    	8.707e-05   
960         	10          	0.04619     	0.0001854   	0.0002573   	0.0001307   
965         	10          	0.03645     	0.0001251   	0.0002249   	0.0001273   
970         	10          	0.02856     	9.419e-05   	0.0001074   	0.0001136   
975         	10          	0.02956     	0.0001749   	0.0004107   	7.402e-05   
980         	10          	0.02311     	0.0001613   	0.0003552   	0.0001389   
985         	10          	0.03141     	0.000264    	0.0002288   	0.0001184   
990         	10          	0.03012     	6.65e-05    	4.564e-05   	0.0001109   
995         	10          	0.03967     	0.0001394   	0.0002221   	9.253e-05   
1000        	10          	0.03568     	0.000152    	0.0002859   	9.561e-05   
1005        	10          	0.0435      	9.921e-05   	0.0002916   	0.0001168   
1010        	10          	0.07217     	0.0001308   	0.0006452   	4.708e-05   
1015        	10          	0.04511     	6.057e-05   	0.0001077   	0.0001357   
1020        	10          	0.04075     	0.000212    	0.0003571   	8.892e-05   
1025        	10          	0.04456     	0.0001112   	0.0003243   	5.335e-05   
1030        	10          	0.04575     	0.0001115   	0.0004392   	0.0001678   
1035        	10          	0.03893     	5.756e-05   	0.0002888   	4.079e-05   
1040        	10          	0.04729     	0.0001841   	0.0003629   	5.292e-05   
1045        	10          	0.03016     	0.0001129   	0.0003125   	7.811e-05   
1050        	10          	0.03057     	0.0001398   	0.000142    	0.0001093   
1055        	10          	0.03541     	8.204e-05   	0.0002214   	7.824e-05   
1060        	10          	0.03104     	9.925e-05   	0.0002548   	6.042e-05   
1065        	10          	0.03061     	9.636e-05   	0.000131    	0.0001257   
1070        	10          	0.01734     	0.000146    	0.0001434   	0.0001155   
1075        	10          	0.02768     	0.0002158   	0.0002306   	0.0001225   
1080        	10          	0.0184      	9.396e-05   	0.0001969   	8.321e-05   
1085        	10          	0.02762     	0.0001308   	0.0001431   	5.909e-05   
1090        	10          	0.03312     	0.000153    	0.0001894   	0.000131    
1095        	10          	0.01519     	0.0001053   	0.0001124   	0.0001619   
1100        	10          	0.03003     	0.0001575   	0.000185    	5.194e-05   
1105        	10          	0.02179     	0.0001953   	0.0001168   	5.908e-05   
1110        	10          	0.0244      	0.0001963   	0.0003354   	0.0001793   
1115        	10          	0.01872     	0.0002943   	0.0004526   	0.0002294   
1120        	10          	0.01629     	6.899e-05   	0.0005184   	0.0001358   
1125        	10          	0.0203      	0.0001078   	0.0002548   	0.0002509   
1130        	10          	0.02772     	0.0001537   	0.0002915   	6.182e-05   
1135        	10          	0.02656     	0.0001527   	0.0003718   	0.0002837   
1140        	10          	0.02529     	0.0001061   	0.0002069   	8.177e-05   
1145        	10          	0.02179     	0.0001098   	8.316e-05   	0.0001542   
1150        	10          	0.02508     	7.07e-05    	0.0001703   	8.155e-05   
1155        	10          	0.03062     	7.55e-05    	0.0003648   	9.5e-05     
1160        	10          	0.02416     	0.0001487   	0.0001625   	5.555e-05   
1165        	10          	0.02219     	9.399e-05   	0.0001202   	6.753e-05   
1170        	10          	0.02912     	7.644e-05   	0.0001894   	0.0001345   
1175        	10          	0.02567     	0.0001031   	0.0002967   	4.403e-05   
1180        	10          	0.02669     	0.0001089   	0.0002413   	0.0001138   
1185        	10          	0.02351     	2.795e-05   	0.0002264   	8.733e-05   
1190        	10          	0.03221     	8.763e-05   	8.704e-05   	0.0001358   
1195        	10          	0.02439     	0.0001309   	0.0002582   	5.732e-05   
1200        	10          	0.0286      	6.051e-05   	9.677e-05   	8.738e-05   
1205        	10          	0.02708     	7.347e-05   	0.0001726   	0.0002178   
1210        	10          	0.03916     	0.0001385   	0.000236    	7.996e-05   
1215        	10          	0.0298      	0.0002121   	0.0002258   	2.251e-05   
1220        	10          	0.02268     	0.0002274   	0.0001847   	3.773e-05   
1225        	10          	0.02466     	3.94e-05    	0.0006265   	0.0002141   
1230        	10          	0.01479     	3.391e-05   	0.0002836   	9.91e-05    
1235        	10          	0.005378    	0.0001558   	0.00073     	0.0002256   
1240        	10          	0.007989    	0.0001096   	0.0003599   	0.0001918   
1245        	10          	0.007767    	0.0001508   	0.000206    	0.0001648   
1250        	10          	0.0115      	3.636e-05   	0.0001393   	0.000115    
1255        	10          	0.01767     	0.0001854   	0.0001896   	0.0001373   
1260        	10          	0.01285     	8.219e-05   	0.0003283   	5.859e-05   
1265        	10          	0.01541     	9.571e-05   	0.0002778   	0.0001037   
1270        	10          	0.01506     	0.0001716   	0.0005235   	9.556e-05   
1275        	10          	0.01838     	8.504e-05   	0.0003085   	0.000153    
1280        	10          	0.02154     	0.0001076   	0.0001682   	0.0001925   
1285        	10          	0.02507     	0.000274    	0.0002774   	3.187e-05   
1290        	10          	0.03417     	0.0002763   	0.000206    	0.0001001   
1295        	10          	0.02391     	0.0001421   	0.0004044   	0.0001225   
1300        	10          	0.02228     	3.348e-05   	0.0001284   	7.239e-05   
1305        	10          	0.02257     	8.477e-05   	0.000248    	0.0001594   
1310        	10          	0.0105      	5.463e-05   	0.0004487   	0.0001143   
1315        	10          	0.0193      	0.0001019   	0.0003802   	0.0001274   
1320        	10          	0.0119      	5.019e-05   	0.0002516   	8.652e-05   
1325        	10          	0.02166     	4.521e-05   	0.000214    	0.000116    
1330        	10          	0.01674     	8.526e-05   	0.0002048   	0.0001176   
1335        	10          	0.01246     	0.0001545   	0.0001059   	0.0001518   
1340        	10          	0.01666     	0.0001519   	0.0004353   	6.85e-05    
1345        	10          	0.01611     	0.0001301   	0.0006102   	0.0002764   
1350        	10          	0.014       	3.194e-05   	0.0002563   	8.416e-05   
1355        	10          	0.01634     	0.0001048   	0.0006676   	4.936e-05   
1360        	10          	0.01671     	8.62e-05    	0.0005777   	7.953e-05   
1365        	10          	0.01168     	0.00013     	0.0002757   	9.962e-05   
1370        	10          	0.006781    	0.0002284   	0.0006608   	0.0001022   
1375        	10          	0.0109      	0.0001762   	0.0003966   	6.96e-05    
1380        	10          	0.01008     	0.0001789   	0.0001634   	9.697e-05   
1385        	10          	0.01072     	8.039e-05   	9.755e-05   	6.177e-05   
1390        	10          	0.005067    	0.000221    	0.0001966   	6.428e-05   
1395        	10          	0.01        	8.959e-05   	0.0001297   	0.0001313   
1400        	10          	0.0091      	0.0001028   	0.0001906   	9.097e-05   
1405        	10          	0.01054     	4.546e-05   	6.891e-05   	7.891e-05   
1410        	10          	0.01234     	0.0001794   	0.0001786   	0.0001115   
1415        	10          	0.02533     	0.0001269   	0.0003255   	0.000108    
1420        	10          	0.007933    	0.000205    	0.0003409   	0.0001573   
1425        	10          	0.01128     	0.0001634   	0.0003003   	0.0001216   
1430        	10          	0.01735     	0.0001383   	0.0004043   	0.0001927   
1435        	10          	0.01468     	0.0002558   	0.0003641   	0.0001374   
1440        	10          	0.02374     	9.505e-05   	0.0005527   	0.0001428   
1445        	10          	0.01407     	0.0001228   	0.0001712   	0.0002279   
1450        	10          	0.009225    	0.0001323   	0.000179    	0.0002724   
1455        	10          	0.01736     	3.413e-05   	7.761e-05   	0.0001331   
1460        	10          	0.01997     	0.0001313   	0.0002112   	0.0001383   
1465        	10          	0.01083     	8.423e-05   	0.0002404   	7.692e-05   
1470        	10          	0.01478     	5.977e-05   	0.000299    	0.0001191   
1475        	10          	0.008125    	8.582e-05   	0.0001861   	9.994e-05   
1480        	10          	0.0249      	0.0001266   	0.0001732   	7.041e-05   
1485        	10          	0.01571     	0.0001292   	0.0005392   	0.000389    
1490        	10          	0.0143      	0.0001618   	0.0005257   	0.0001523   
1495        	10          	0.009333    	0.0001137   	9.188e-05   	0.0002405   
1500        	10          	0.006781    	8.629e-05   	0.0002056   	9.004e-05   
1505        	10          	0.009469    	0.0001162   	0.0002001   	0.0002321   
1510        	10          	0.005322    	0.0001451   	0.000212    	7.071e-05   
1515        	10          	0.007836    	9.856e-05   	0.0003274   	5.497e-05   
1520        	10          	0.007803    	0.0002273   	0.0001391   	9.005e-05   
1525        	10          	0.0159      	5.958e-05   	0.0001125   	0.0001049   
1530        	10          	0.01488     	5.635e-05   	0.0001952   	0.0001145   
1535        	10          	0.02102     	0.0002802   	0.0003835   	8.123e-05   
1540        	10          	0.02091     	0.00019     	0.0001735   	7.529e-05   
1545        	10          	0.02283     	7.83e-05    	0.0002268   	0.0001746   
1550        	10          	0.03182     	0.0001653   	0.0002525   	0.0001437   
1555        	10          	0.02422     	6.708e-05   	0.0003091   	7.688e-05   
1560        	10          	0.02869     	0.0002196   	0.0005173   	0.0001763   
1565        	10          	0.01161     	0.00015     	0.0003912   	9.337e-05   
1570        	10          	0.0133      	8.521e-05   	0.000233    	3.148e-05   
1575        	10          	0.01882     	0.0001414   	0.0003061   	0.000174    
1580        	10          	0.02251     	0.0001076   	0.000262    	0.0001012   
1585        	10          	0.02399     	0.0001274   	0.000229    	0.0001401   
1590        	10          	0.0221      	7.549e-05   	0.0002092   	6.547e-05   
1595        	10          	0.02556     	0.0001091   	0.0004249   	5.523e-05   
