replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	764         	2.767       	0.02936     	0.04743     	0.02271     
1           	768         	2.8         	0.04235     	0.04568     	0.01495     
1           	772         	2.85        	0.02337     	0.0591      	0.0303      
1           	776         	2.933       	0.02808     	0.05748     	0.0172      
1           	780         	2.9         	0.02561     	0.05508     	0.01898     
1           	784         	2.783       	0.03715     	0.05334     	0.02125     
1           	788         	2.917       	0.01871     	0.05284     	0.0193      
1           	792         	2.967       	0.03736     	0.0578      	0.02501     
1           	796         	2.883       	0.03324     	0.06183     	0.009564    
1           	800         	2.967       	0.01256     	0.03715     	0.01043     
1           	804         	2.85        	0.02173     	0.05234     	0.03059     
1           	808         	2.817       	0.03334     	0.04469     	0.02309     
1           	812         	2.85        	0.03273     	0.04309     	0.016       
1           	816         	2.867       	0.02152     	0.03171     	0.01591     
1           	820         	2.817       	0.01917     	0.01144     	0.01638     
1           	824         	2.817       	0.03737     	0.03562     	0.02327     
1           	828         	2.767       	0.00973     	0.02511     	0.023       
1           	832         	2.817       	0.01274     	0.03631     	0.03025     
1           	836         	2.883       	0.01427     	0.04009     	0.04086     
1           	840         	2.85        	0.0116      	0.04916     	0.02244     
1           	844         	2.75        	0.0002267   	0.03287     	0.01176     
1           	848         	2.867       	0.01775     	0.04662     	0.03343     
1           	852         	2.75        	0.02843     	0.04901     	0.01238     
1           	856         	2.867       	0.01891     	0.03504     	0.01208     
1           	860         	2.9         	0.02148     	0.03402     	0.01264     
1           	864         	2.883       	0.0177      	0.08042     	0.07299     
1           	868         	2.833       	0.01913     	0.07181     	0.0177      
1           	872         	2.867       	0.01594     	0.07247     	0.06002     
1           	876         	2.867       	0.02819     	0.06333     	0.03483     
1           	880         	2.817       	0.02145     	0.0733      	0.01138     
1           	884         	2.8         	0.0181      	0.05124     	0.02951     
1           	888         	2.917       	0.01923     	0.0341      	0.01638     
1           	892         	2.917       	0.01785     	0.0358      	0.05752     
1           	896         	2.967       	0.01166     	0.01914     	0.008827    
1           	900         	2.9         	0.028       	0.02636     	0.02175     
1           	904         	2.967       	0.01058     	0.03289     	0.01859     
1           	908         	2.917       	0.03188     	0.06177     	0.01696     
1           	912         	2.9         	0.01013     	0.06067     	0.03158     
1           	916         	2.883       	0.02551     	0.04108     	0.01049     
1           	920         	2.767       	0.0326      	0.05892     	0.03883     
1           	924         	2.767       	0.03094     	0.03706     	0.006305    
1           	928         	2.833       	0.0292      	0.07278     	0.01791     
1           	932         	2.75        	0.009513    	0.07428     	0.02835     
1           	936         	2.8         	0.02208     	0.04748     	0.01214     
1           	940         	2.833       	0.04076     	0.0617      	0.00522     
1           	944         	2.833       	0.01287     	0.03897     	0.01741     
1           	948         	2.85        	0.008664    	0.0232      	0.01641     
1           	952         	2.783       	0.01637     	0.01332     	0.01319     
1           	956         	2.667       	0.01641     	0.01914     	0.02035     
1           	960         	2.683       	0.008099    	0.01573     	0.006136    
1           	964         	2.667       	0.01204     	0.07634     	0.06748     
1           	968         	2.683       	0.02665     	0.04536     	0.03336     
1           	972         	2.617       	0.03285     	0.04736     	0.02909     
1           	976         	2.833       	0.006144    	0.05267     	0.04147     
1           	980         	2.617       	0.02213     	0.07601     	0.03711     
1           	984         	2.667       	0.02806     	0.0476      	0.01741     
1           	988         	2.667       	0.005463    	0.02602     	0.01895     
1           	992         	2.65        	0.04225     	0.06703     	0.0168      
1           	996         	2.65        	0.04827     	0.08978     	0.03588     
1           	1000        	2.683       	0.0154      	0.04917     	0.0308      
1           	1004        	2.75        	0.01295     	0.01946     	0.003531    
1           	1008        	2.733       	0.01742     	0.04817     	0.01111     
1           	1012        	2.65        	0.03019     	0.02682     	0.009449    
1           	1016        	2.7         	0.04189     	0.06105     	0.03741     
1           	1020        	2.617       	0.04472     	0.06703     	0.03365     
1           	1024        	2.6         	0.04031     	0.04946     	0.04245     
1           	1028        	2.567       	0.01161     	0.04176     	0.02066     
1           	1032        	2.583       	0.00715     	0.05356     	0.01465     
1           	1036        	2.617       	0.01671     	0.03769     	0.005959    
1           	1040        	2.65        	0.02651     	0.05426     	0.01894     
1           	1044        	2.7         	0.02384     	0.05084     	0.01309     
1           	1048        	2.75        	0.01942     	0.06362     	0.01019     
1           	1052        	2.733       	0.001201    	0.01916     	0.003426    
1           	1056        	2.7         	0.01048     	0.05103     	0.01628     
1           	1060        	2.683       	0.02255     	0.05185     	0.01265     
1           	1064        	2.633       	0.01405     	0.05801     	0.03898     
1           	1068        	2.583       	0.01781     	0.04278     	0.01606     
1           	1072        	2.65        	0.02927     	0.06287     	0.01426     
1           	1076        	2.617       	0.02434     	0.05051     	0.0177      
1           	1080        	2.75        	0.04566     	0.05004     	0.01571     
1           	1084        	2.733       	0.0001667   	0.0405      	0.02551     
1           	1088        	2.65        	0.01843     	0.04391     	0.04633     
1           	1092        	2.567       	0.01325     	0.04359     	0.05283     
1           	1096        	2.55        	0.00759     	0.06379     	0.02579     
1           	1100        	2.517       	0.004986    	0.05064     	0.02093     
1           	1104        	2.517       	0.02312     	0.05749     	0.02511     
1           	1108        	2.467       	0.02778     	0.06866     	0.01864     
1           	1112        	2.683       	0.02302     	0.05839     	0.006708    
1           	1116        	2.583       	0.02591     	0.05223     	0.01111     
1           	1120        	2.567       	0.02784     	0.05027     	0.04693     
1           	1124        	2.667       	0.02146     	0.04353     	0.01285     
1           	1128        	2.683       	0.01797     	0.04296     	0.01517     
1           	1132        	2.583       	0.04129     	0.05333     	0.01854     
1           	1136        	2.667       	0.03687     	0.04081     	0.02006     
1           	1140        	2.7         	0.0314      	0.07111     	0.02532     
1           	1144        	2.683       	0.0295      	0.05787     	0.009983    
1           	1148        	2.617       	0.01243     	0.05385     	0.0139      
1           	1152        	2.617       	0.01649     	0.0593      	0.04325     
1           	1156        	2.7         	0.01687     	0.0357      	0.01584     
1           	1160        	2.65        	0.03428     	0.02237     	0.02578     
1           	1164        	2.683       	0.03172     	0.04451     	0.03291     
1           	1168        	2.717       	0.01259     	0.05845     	0.03607     
1           	1172        	2.683       	0.01902     	0.05093     	0.0507      
1           	1176        	2.767       	0.004463    	0.03753     	0.02885     
1           	1180        	2.817       	0.02133     	0.02928     	0.007031    
1           	1184        	2.75        	0.02469     	0.0408      	0.01194     
1           	1188        	2.6         	0.02672     	0.04199     	0.01459     
1           	1192        	2.55        	0.03108     	0.02727     	0.009923    
1           	1196        	2.5         	0.0174      	0.04181     	0.01128     
1           	1200        	2.583       	0.03338     	0.02884     	0.006945    
1           	1204        	2.7         	0.00299     	0.03813     	0.03165     
1           	1208        	2.633       	0.0101      	0.03674     	0.02313     
1           	1212        	2.6         	0.01218     	0.03937     	0.006037    
1           	1216        	2.583       	0.02495     	0.05373     	0.01895     
1           	1220        	2.483       	0.02008     	0.0216      	0.03032     
1           	1224        	2.6         	0.01146     	0.02497     	0.01341     
1           	1228        	2.467       	0.03105     	0.03467     	0.01005     
1           	1232        	2.683       	0.01556     	0.03819     	0.04        
1           	1236        	2.65        	0.02104     	0.03392     	0.0477      
1           	1240        	2.7         	0.02237     	0.03592     	0.01444     
1           	1244        	2.683       	0.01722     	0.04697     	0.01575     
1           	1248        	2.7         	0.01973     	0.04739     	0.02662     
1           	1252        	2.733       	0.01195     	0.03583     	0.01115     
1           	1256        	2.817       	0.007778    	0.03035     	0.005425    
1           	1260        	2.633       	0.01996     	0.04531     	0.01587     
1           	1264        	2.65        	0.01647     	0.05263     	0.01816     
1           	1268        	2.55        	0.01589     	0.03156     	0.0205      
1           	1272        	2.583       	0.02216     	0.02596     	0.002924    
1           	1276        	2.7         	0.0336      	0.04181     	0.03017     
1           	1280        	2.783       	0.02923     	0.05146     	0.01269     
1           	1284        	2.7         	0.0175      	0.07046     	0.0172      
1           	1288        	2.75        	0.008009    	0.04535     	0.009735    
1           	1292        	2.683       	0.01625     	0.02209     	0.01798     
1           	1296        	2.817       	0.02064     	0.03043     	0.01806     
1           	1300        	2.683       	0.0137      	0.02903     	0.01878     
1           	1304        	2.717       	0.03845     	0.02412     	0.009304    
1           	1308        	2.8         	0.01006     	0.009306    	0.005164    
1           	1312        	2.75        	0.008236    	0.01563     	0.004427    
1           	1316        	2.7         	0.03675     	0.03714     	0.02195     
1           	1320        	2.75        	0.0419      	0.06182     	0.02226     
1           	1324        	2.9         	0.02643     	0.05029     	0.01614     
1           	1328        	2.8         	0.03151     	0.07098     	0.02412     
1           	1332        	2.733       	0.03592     	0.06715     	0.02776     
1           	1336        	2.683       	0.01417     	0.07503     	0.04081     
1           	1340        	2.65        	0.01148     	0.04867     	0.02418     
1           	1344        	2.683       	0.009672    	0.05209     	0.01764     
1           	1348        	2.683       	0.02792     	0.07833     	0.03605     
1           	1352        	2.717       	0.02353     	0.03788     	0.02058     
1           	1356        	2.65        	0.01668     	0.0446      	0.02838     
1           	1360        	2.667       	0.02752     	0.03004     	0.01531     
1           	1364        	2.75        	0.02956     	0.06001     	0.01476     
1           	1368        	2.617       	0.03231     	0.05283     	0.01613     
1           	1372        	2.733       	0.03122     	0.04712     	0.02459     
1           	1376        	2.767       	0.01936     	0.032       	0.01763     
1           	1380        	2.767       	0.01429     	0.03771     	0.01567     
1           	1384        	2.783       	0.03201     	0.04083     	0.01088     
1           	1388        	2.667       	0.03908     	0.05515     	0.02015     
1           	1392        	2.867       	0.01701     	0.03667     	0.008526    
1           	1396        	2.833       	0.01123     	0.0398      	0.0139      
1           	1400        	2.933       	0.0143      	0.04269     	0.006294    
1           	1404        	2.817       	0.01175     	0.0392      	0.01887     
1           	1408        	2.783       	0.01104     	0.057       	0.04572     
1           	1412        	2.75        	0.02838     	0.04544     	0.009318    
1           	1416        	2.667       	0.007945    	0.04467     	0.02574     
1           	1420        	2.767       	0.009552    	0.02348     	0.01676     
1           	1424        	2.7         	0.003626    	0.006653    	0.008673    
