replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1384        	6.567       	0.00486     	0.0135      	0.003188    
1           	1388        	6.517       	-0.0008308  	0.001904    	0.0001502   
1           	1392        	6.65        	0.003249    	0.009398    	0.007726    
1           	1396        	6.567       	-0.002028   	0.002661    	0.002431    
1           	1400        	6.45        	-0.003464   	0.001203    	0.0005814   
1           	1404        	6.483       	0.004775    	0.009958    	0.00408     
1           	1408        	6.433       	0.009067    	0.009247    	0.005551    
1           	1412        	6.383       	0.00843     	0.01157     	0.008808    
1           	1416        	6.517       	-0.003318   	0.002433    	-0.001272   
1           	1420        	6.5         	0.002645    	0.005463    	0.004821    
1           	1424        	6.433       	0.007974    	0.01745     	0.005835    
1           	1428        	6.433       	0.005708    	0.009407    	0.003583    
1           	1432        	6.333       	0.002164    	0.007368    	0.003876    
1           	1436        	6.467       	0.007218    	0.008242    	0.005801    
1           	1440        	6.433       	0.002151    	0.009327    	0.004518    
1           	1444        	6.45        	0.006677    	0.008239    	-0.0003926  
1           	1448        	6.5         	0.01534     	0.01275     	0.007551    
1           	1452        	6.617       	0.001746    	0.003095    	0.00682     
1           	1456        	6.583       	0.004434    	0.0037      	0.005861    
1           	1460        	6.5         	0.005458    	0.005077    	0.00286     
1           	1464        	6.8         	0.007121    	0.00215     	0.01165     
1           	1468        	6.533       	0.002932    	0.01316     	0.006036    
1           	1472        	6.65        	-0.001456   	0.01379     	0.0005999   
1           	1476        	6.333       	-0.002577   	0.009781    	0.005747    
1           	1480        	6.533       	0.009504    	0.01573     	0.004506    
1           	1484        	6.4         	0.005459    	0.01179     	0.004051    
1           	1488        	6.45        	0.004911    	0.01257     	-0.001235   
1           	1492        	6.4         	-0.001496   	0.0003504   	-0.00433    
1           	1496        	6.567       	0.002015    	0.007269    	6.877e-05   
1           	1500        	6.3         	0.01031     	0.01139     	0.001827    
1           	1504        	6.267       	0.009479    	0.004945    	0.00598     
1           	1508        	6.333       	0.001722    	0.00822     	0.008462    
1           	1512        	6.317       	0.004052    	0.003645    	0.003882    
1           	1516        	6.317       	-0.0001943  	0.009535    	0.006377    
1           	1520        	6.3         	0.003495    	0.0101      	0.004504    
1           	1524        	6.283       	0.005409    	0.003693    	0.007739    
1           	1528        	6.4         	0.00554     	0.004664    	0.002944    
1           	1532        	6.467       	0.01061     	0.01192     	0.00261     
1           	1536        	6.317       	0.002247    	0.006385    	-0.0001242  
1           	1540        	6.2         	0.004322    	0.008131    	0.006576    
1           	1544        	6.333       	0.0005807   	0.0127      	0.007853    
1           	1548        	6.267       	0.00739     	0.01217     	0.007073    
1           	1552        	6.367       	0.007659    	0.007898    	0.002668    
1           	1556        	6.35        	-0.0003926  	0.0132      	0.01316     
1           	1560        	6.517       	0.004463    	0.009876    	0.01103     
1           	1564        	6.633       	0.003893    	0.004023    	0.0009498   
1           	1568        	6.433       	0.009752    	0.01254     	0.006334    
1           	1572        	6.4         	0.002219    	0.02141     	0.01083     
1           	1576        	6.3         	0.002215    	0.01011     	0.005345    
1           	1580        	6.367       	0.007279    	0.008501    	0.008825    
1           	1584        	6.233       	0.004136    	0.007262    	0.004791    
1           	1588        	6.083       	0.0085      	0.02128     	0.01646     
1           	1592        	6.183       	0.005933    	0.005292    	0.004048    
1           	1596        	6.25        	0.009856    	0.02075     	0.01756     
1           	1600        	6.383       	0.006757    	0.002575    	0.005762    
1           	1604        	6.483       	-0.0004474  	0.008249    	0.002342    
1           	1608        	6.25        	0.002566    	0.007365    	0.004341    
1           	1612        	6.233       	0.001395    	0.00541     	0.001743    
1           	1616        	6.167       	0.002338    	0.0113      	0.005097    
1           	1620        	6.25        	0.005082    	0.007557    	0.005049    
1           	1624        	6.317       	0.005629    	0.009899    	0.00503     
1           	1628        	6.167       	0.004707    	0.008847    	0.001296    
1           	1632        	6.183       	0.002358    	0.005657    	0.002179    
1           	1636        	6.067       	-0.002737   	0.003052    	-0.001289   
1           	1640        	6.05        	0.008469    	0.01549     	0.002466    
1           	1644        	6.167       	0.005788    	0.01211     	0.002935    
1           	1648        	6.067       	0.004905    	0.00858     	0.007296    
1           	1652        	6.15        	0.001942    	0.00821     	0.00302     
1           	1656        	5.933       	0.0005919   	0.00765     	0.004001    
1           	1660        	5.967       	0.009287    	0.007334    	0.008501    
1           	1664        	5.883       	0.001399    	0.01149     	0.009338    
1           	1668        	5.85        	0.005437    	0.007327    	0.005143    
1           	1672        	5.933       	0.0002102   	0.009095    	0.002386    
1           	1676        	5.817       	0.004457    	0.009576    	0.0005088   
1           	1680        	6           	0.006463    	0.008233    	0.0007469   
1           	1684        	5.983       	0.002341    	0.007538    	0.002048    
1           	1688        	5.95        	0.005155    	0.01029     	0.003419    
1           	1692        	6.033       	0.00476     	0.005623    	0.00606     
1           	1696        	5.933       	0.008394    	0.01027     	0.005867    
1           	1700        	6.067       	0.008142    	0.009203    	0.006082    
1           	1704        	6.033       	0.003967    	0.00832     	0.006509    
1           	1708        	5.75        	-0.001423   	0.01253     	0.003121    
1           	1712        	5.75        	0.006184    	0.005357    	0.002978    
1           	1716        	5.85        	0.001214    	0.005762    	0.0001563   
1           	1720        	5.767       	0.007098    	0.004693    	-0.002026   
1           	1724        	5.5         	0.003974    	0.01254     	0.009292    
1           	1728        	5.85        	0.001366    	0.01233     	0.006126    
1           	1732        	5.717       	0.001288    	0.01711     	0.01162     
1           	1736        	5.7         	0.003541    	0.001501    	0.005883    
1           	1740        	5.75        	0.005643    	0.01193     	0.003428    
1           	1744        	5.667       	0.01363     	0.009575    	0.007083    
1           	1748        	5.767       	0.0002936   	0.01395     	0.009226    
1           	1752        	5.85        	0.002705    	0.006636    	0.005035    
1           	1756        	5.733       	0.00562     	0.004137    	0.0006197   
1           	1760        	5.717       	0.006369    	0.00393     	0.003008    
1           	1764        	5.733       	0.000437    	0.003353    	0.001564    
1           	1768        	5.633       	0.007551    	0.01341     	0.01172     
1           	1772        	5.783       	0.005535    	0.009463    	0.006587    
1           	1776        	5.633       	0.007003    	0.00834     	0.001832    
1           	1780        	5.767       	0.003828    	0.00688     	0.002277    
1           	1784        	5.683       	0.007592    	0.008234    	0.001904    
1           	1788        	5.833       	0.002433    	0.007234    	0.00111     
1           	1792        	5.7         	0.001847    	0.009831    	0.007907    
1           	1796        	5.75        	-0.0009046  	0.01188     	0.005218    
1           	1800        	5.75        	0.002563    	0.01078     	0.009147    
1           	1804        	5.817       	0.003106    	0.003983    	0.002362    
1           	1808        	5.883       	-0.0008089  	0.005927    	0.006395    
1           	1812        	5.783       	0.001118    	0.002793    	-0.001382   
1           	1816        	5.817       	0.0001926   	0.005029    	0.003957    
1           	1820        	5.717       	0.005219    	0.007354    	-0.004666   
1           	1824        	5.9         	-0.000332   	0.003851    	-0.001182   
1           	1828        	5.733       	-0.0004334  	0.005131    	0.000934    
1           	1832        	5.783       	0.009407    	0.006463    	0.001133    
1           	1836        	5.833       	0.001872    	0.005144    	0.00124     
1           	1840        	5.783       	0.004127    	0.009978    	0.002456    
