generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
745         	10          	0.03347     	1.105e-05   	1.708e-05   	8.285e-06   
750         	10          	0.01346     	5.692e-06   	7.128e-06   	6.423e-06   
755         	10          	0.0314      	9.086e-06   	1.258e-05   	1.168e-05   
760         	10          	0.03873     	2.202e-05   	8.277e-06   	9.008e-06   
765         	10          	0.04964     	2.554e-06   	8.299e-06   	8.953e-06   
770         	10          	0.03507     	7.598e-06   	2.52e-05    	4.527e-06   
775         	10          	0.07347     	7.482e-06   	1.133e-05   	2.478e-06   
780         	10          	0.05378     	1.05e-05    	6.148e-06   	1.468e-05   
785         	10          	0.04129     	1.215e-05   	2.697e-05   	1.797e-05   
790         	10          	0.03793     	1.496e-05   	5.087e-06   	7.276e-06   
795         	10          	0.02839     	3.886e-06   	9.75e-06    	9.886e-06   
800         	10          	0.03432     	6.096e-06   	1.248e-05   	1.199e-05   
805         	10          	0.03362     	8.913e-06   	1.214e-05   	1.121e-05   
810         	10          	0.03396     	7.747e-06   	8.643e-06   	8.443e-06   
815         	10          	0.04696     	1.365e-05   	1.11e-05    	1.57e-05    
820         	10          	0.0456      	1.171e-05   	1.44e-05    	3.632e-06   
825         	10          	0.06554     	1.358e-05   	1.242e-05   	1.028e-05   
830         	10          	0.06856     	1.335e-05   	1.981e-05   	1.401e-05   
835         	10          	0.03889     	6.373e-06   	2.03e-05    	8.143e-06   
840         	10          	0.04219     	6.461e-06   	2.948e-05   	8.491e-06   
845         	10          	0.04172     	6.016e-06   	1.448e-05   	9.274e-06   
850         	10          	0.03719     	8.708e-06   	1.467e-05   	6.399e-06   
855         	10          	0.05027     	1.331e-05   	7.793e-06   	1.254e-05   
860         	10          	0.04511     	1.174e-05   	1.735e-05   	1.555e-05   
865         	10          	0.0469      	9.687e-06   	7.862e-06   	8.925e-06   
870         	10          	0.0601      	2.539e-06   	6.993e-06   	3.505e-06   
875         	10          	0.04318     	1.826e-05   	1.935e-05   	3.177e-06   
880         	10          	0.0326      	1.339e-05   	1.807e-05   	1.955e-05   
885         	10          	0.03845     	2.124e-05   	2.253e-05   	1.566e-05   
890         	10          	0.03449     	7.866e-06   	1.578e-05   	1.121e-05   
895         	10          	0.04768     	4.669e-06   	3.142e-05   	1.169e-05   
900         	10          	0.05017     	9.706e-06   	4.994e-06   	5.994e-06   
905         	10          	0.07935     	1.258e-05   	2.177e-05   	3.413e-06   
910         	10          	0.03972     	6.524e-06   	5.783e-06   	2.453e-06   
915         	10          	0.04511     	3.862e-06   	1.551e-05   	1.171e-05   
920         	10          	0.02802     	4.296e-06   	7.853e-06   	1.902e-06   
925         	10          	0.06017     	1.85e-05    	3.907e-05   	2.074e-05   
930         	10          	0.05296     	1.491e-05   	6.317e-06   	2.466e-06   
935         	10          	0.07743     	8.349e-06   	7.488e-06   	6.025e-06   
940         	10          	0.03743     	7.959e-06   	1.223e-05   	9.49e-06    
945         	10          	0.09938     	1.169e-05   	1.378e-05   	9.526e-06   
950         	10          	0.06961     	8.314e-06   	1.75e-05    	1.409e-05   
955         	10          	0.1106      	4.715e-06   	1.338e-05   	6.768e-06   
960         	10          	0.0474      	1.493e-05   	1.275e-05   	2.251e-06   
965         	10          	0.06461     	7.613e-06   	1.75e-05    	8.276e-06   
970         	10          	0.08303     	1.439e-05   	1.433e-05   	8.835e-06   
975         	10          	0.07768     	8.452e-06   	1.772e-05   	1.809e-05   
980         	10          	0.09089     	5.49e-06    	9.506e-06   	1.216e-05   
985         	10          	0.05323     	1.185e-05   	5.95e-06    	1.21e-05    
990         	10          	0.05018     	1.092e-05   	1.184e-05   	4.315e-06   
995         	10          	0.05344     	6.538e-06   	8.97e-06    	6.852e-06   
1000        	10          	0.06161     	8.659e-06   	2.816e-05   	5.714e-06   
1005        	10          	0.1196      	4.054e-06   	1.518e-05   	5.436e-06   
1010        	10          	0.09934     	8.888e-06   	1.909e-05   	1.083e-05   
1015        	10          	0.06591     	8.658e-06   	1.419e-05   	1.151e-05   
1020        	10          	0.09103     	6.269e-06   	2.225e-05   	9.959e-06   
1025        	10          	0.08919     	7.518e-06   	7.333e-06   	1.156e-05   
1030        	10          	0.1078      	8.911e-06   	1.197e-05   	6.887e-06   
1035        	10          	0.09852     	8.591e-06   	1.181e-05   	9.966e-06   
1040        	10          	0.05372     	9.079e-06   	7.39e-06    	7.529e-06   
1045        	10          	0.05966     	9.892e-06   	1.077e-05   	7.886e-06   
1050        	10          	0.08544     	1.042e-05   	6.143e-06   	7.926e-06   
1055        	10          	0.07225     	2.71e-05    	1.461e-05   	1.281e-05   
1060        	10          	0.1269      	1.075e-05   	7.126e-06   	9.771e-06   
1065        	10          	0.06061     	1.467e-05   	2.314e-05   	1.573e-05   
1070        	10          	0.09927     	1.533e-05   	2.46e-05    	3.302e-06   
1075        	10          	0.08928     	7.939e-06   	1.482e-05   	1.225e-05   
1080        	10          	0.1079      	4.627e-06   	5.237e-06   	2.154e-05   
1085        	10          	0.0689      	6.371e-06   	2.339e-05   	1.916e-05   
1090        	10          	0.09643     	8.95e-06    	8.971e-06   	8.536e-06   
1095        	10          	0.1146      	4.182e-06   	6.095e-06   	6.277e-06   
1100        	10          	0.1091      	6.644e-06   	2.141e-05   	5.481e-06   
1105        	10          	0.1107      	5.907e-06   	1.226e-05   	1.664e-05   
1110        	10          	0.07577     	7.993e-06   	2e-05       	4.337e-06   
1115        	10          	0.1124      	2.047e-05   	1.199e-05   	5.035e-06   
1120        	10          	0.08343     	8.825e-06   	1.427e-05   	1.069e-05   
1125        	10          	0.09107     	7.238e-06   	1.194e-05   	9.303e-06   
1130        	10          	0.09136     	7.948e-06   	5.668e-06   	1.004e-05   
1135        	10          	0.05572     	9.444e-06   	1.34e-05    	9.838e-06   
1140        	10          	0.08764     	3.012e-06   	3.66e-06    	1.18e-05    
1145        	10          	0.06533     	6.013e-06   	1.128e-05   	4.63e-06    
1150        	10          	0.05968     	1.059e-05   	1.791e-05   	1.291e-05   
1155        	10          	0.07973     	1.747e-05   	3.348e-05   	9.82e-06    
1160        	10          	0.1115      	7.982e-06   	9.092e-06   	1.479e-05   
1165        	10          	0.06741     	1.634e-05   	2.271e-05   	2.003e-05   
1170        	10          	0.08691     	5.664e-06   	1.3e-05     	2.97e-06    
1175        	10          	0.0938      	8.135e-06   	2.506e-05   	8.472e-06   
1180        	10          	0.1117      	1.338e-05   	2.273e-05   	2.525e-05   
1185        	10          	0.08278     	1.653e-05   	1.339e-05   	1.547e-05   
