replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1400        	3.617       	0.02397     	0.07137     	0.02709     
1           	1405        	3.583       	0.02814     	0.04419     	0.02326     
1           	1410        	3.633       	0.021       	0.04732     	0.02034     
1           	1415        	3.6         	0.05363     	0.07874     	0.01425     
1           	1420        	3.583       	0.04354     	0.06497     	0.0201      
1           	1425        	3.467       	0.02265     	0.0622      	0.01061     
1           	1430        	3.483       	0.02402     	0.04774     	0.0301      
1           	1435        	3.6         	0.02367     	0.04708     	0.01802     
1           	1440        	3.6         	0.0466      	0.06874     	0.06343     
1           	1445        	3.633       	0.04359     	0.05698     	0.01649     
1           	1450        	3.55        	0.05403     	0.06878     	0.007901    
1           	1455        	3.633       	0.05242     	0.05177     	0.02424     
1           	1460        	3.617       	0.03989     	0.05613     	0.01964     
1           	1465        	3.55        	0.05151     	0.06947     	0.01469     
1           	1470        	3.75        	0.03894     	0.04654     	0.02239     
1           	1475        	3.817       	0.02633     	0.05219     	0.02592     
1           	1480        	3.783       	0.03893     	0.07477     	0.02541     
1           	1485        	3.75        	0.05763     	0.06773     	0.06337     
1           	1490        	3.817       	0.04467     	0.07808     	0.0226      
1           	1495        	3.75        	0.03656     	0.07062     	0.02466     
1           	1500        	3.75        	0.05267     	0.06579     	0.02451     
1           	1505        	3.783       	0.02357     	0.06316     	0.0133      
1           	1510        	3.833       	0.04062     	0.06224     	0.01951     
1           	1515        	3.817       	0.01848     	0.05629     	0.01756     
1           	1520        	3.817       	0.03097     	0.06216     	0.02213     
1           	1525        	3.85        	0.02449     	0.06181     	0.02714     
1           	1530        	3.8         	0.02183     	0.04201     	0.01974     
1           	1535        	3.717       	0.02432     	0.05188     	0.02831     
1           	1540        	3.733       	0.04767     	0.06939     	0.04199     
1           	1545        	3.567       	0.03261     	0.06437     	0.02785     
1           	1550        	3.517       	0.03895     	0.06646     	0.02561     
1           	1555        	3.55        	0.03525     	0.07201     	0.02183     
1           	1560        	3.683       	0.03245     	0.0768      	0.03756     
1           	1565        	3.7         	0.04488     	0.1359      	0.0512      
1           	1570        	3.6         	0.01698     	0.1092      	0.07293     
1           	1575        	3.7         	0.01829     	0.09847     	0.05554     
1           	1580        	3.633       	0.03204     	0.08575     	0.03691     
1           	1585        	3.717       	0.02236     	0.06407     	0.01346     
1           	1590        	3.817       	0.02844     	0.06454     	0.03048     
1           	1595        	3.8         	0.02193     	0.03555     	0.0202      
1           	1600        	3.75        	0.03021     	0.04582     	0.02005     
1           	1605        	3.75        	0.01828     	0.06501     	0.03869     
1           	1610        	3.783       	0.02806     	0.07287     	0.02878     
1           	1615        	3.767       	0.01977     	0.06559     	0.04188     
1           	1620        	3.767       	0.03545     	0.05259     	0.02        
1           	1625        	3.717       	0.02482     	0.05028     	0.04738     
1           	1630        	3.567       	0.04705     	0.07854     	0.02095     
1           	1635        	3.667       	0.03361     	0.07666     	0.03867     
1           	1640        	3.683       	0.03139     	0.0674      	0.0303      
1           	1645        	3.7         	0.01513     	0.04192     	0.02549     
1           	1650        	3.633       	0.004078    	0.05286     	0.04659     
1           	1655        	3.55        	0.005813    	0.0509      	0.04783     
1           	1660        	3.75        	0.02471     	0.05968     	0.02904     
1           	1665        	3.717       	0.01777     	0.06167     	0.05313     
