generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
988         	10          	4.185       	0.03468     	0.06241     	0.03479     
992         	10          	4.175       	0.03191     	0.05991     	0.02998     
996         	10          	4.112       	0.02955     	0.05955     	0.02585     
1000        	10          	4.095       	0.03042     	0.06138     	0.02903     
1004        	10          	4.097       	0.02885     	0.0557      	0.03116     
1008        	10          	4.127       	0.03613     	0.05947     	0.0309      
1012        	10          	4.075       	0.04156     	0.05922     	0.03174     
1016        	10          	4.04        	0.03414     	0.06127     	0.03045     
1020        	10          	4.062       	0.02815     	0.05758     	0.02424     
1024        	10          	4.058       	0.03651     	0.06137     	0.02838     
1028        	10          	4.065       	0.02653     	0.05477     	0.02746     
1032        	10          	4.11        	0.02851     	0.05574     	0.029       
1036        	10          	4.08        	0.03527     	0.065       	0.02605     
1040        	10          	4.078       	0.03279     	0.05649     	0.02647     
1044        	10          	4.095       	0.03167     	0.05399     	0.02951     
1048        	10          	4.062       	0.03081     	0.06323     	0.03467     
1052        	10          	4.087       	0.02886     	0.05049     	0.02398     
1056        	10          	4.078       	0.03511     	0.05296     	0.02724     
1060        	10          	4.043       	0.03336     	0.05348     	0.02303     
1064        	10          	4.053       	0.03181     	0.04948     	0.02655     
1068        	10          	4.017       	0.03145     	0.0536      	0.02835     
1072        	10          	4.052       	0.02647     	0.04682     	0.02591     
1076        	10          	4.068       	0.028       	0.04963     	0.02701     
1080        	10          	3.982       	0.03144     	0.05327     	0.02868     
1084        	10          	4.007       	0.03085     	0.05898     	0.02405     
1088        	10          	3.997       	0.03385     	0.06119     	0.03435     
1092        	10          	3.985       	0.02536     	0.05696     	0.02916     
1096        	10          	4.012       	0.03015     	0.0572      	0.03243     
1100        	10          	3.967       	0.03359     	0.05449     	0.02635     
1104        	10          	3.997       	0.02999     	0.05453     	0.02875     
1108        	10          	3.992       	0.03356     	0.05837     	0.02954     
1112        	10          	3.982       	0.02839     	0.06031     	0.03035     
1116        	10          	3.987       	0.02675     	0.05691     	0.02579     
1120        	10          	3.987       	0.02492     	0.0583      	0.02897     
1124        	10          	4.015       	0.02615     	0.05682     	0.0274      
1128        	10          	4.01        	0.02413     	0.06164     	0.0271      
1132        	10          	4.007       	0.02836     	0.05815     	0.02268     
1136        	10          	4.032       	0.02794     	0.05903     	0.02576     
1140        	10          	3.963       	0.02883     	0.06077     	0.03052     
1144        	10          	3.975       	0.03388     	0.06156     	0.02924     
1148        	10          	3.958       	0.02794     	0.05421     	0.0287      
1152        	10          	3.973       	0.03043     	0.06137     	0.03199     
1156        	10          	3.985       	0.02865     	0.0589      	0.02653     
1160        	10          	4.023       	0.02936     	0.06328     	0.02844     
1164        	10          	4.015       	0.03806     	0.06487     	0.03358     
1168        	10          	4.043       	0.02942     	0.05976     	0.02964     
1172        	10          	3.968       	0.03149     	0.06052     	0.02817     
1176        	10          	3.997       	0.03181     	0.05739     	0.02519     
1180        	10          	3.975       	0.02876     	0.05152     	0.02218     
1184        	10          	3.998       	0.0292      	0.04704     	0.02298     
1188        	10          	4.015       	0.03252     	0.05301     	0.02887     
1192        	10          	3.957       	0.0277      	0.04967     	0.02328     
1196        	10          	3.962       	0.03103     	0.05795     	0.02356     
1200        	10          	3.922       	0.03292     	0.06211     	0.02825     
1204        	10          	3.923       	0.03105     	0.06176     	0.02787     
1208        	10          	3.94        	0.0285      	0.05918     	0.02908     
1212        	10          	3.902       	0.02802     	0.06351     	0.03111     
1216        	10          	3.903       	0.02854     	0.06356     	0.02482     
1220        	10          	3.878       	0.03275     	0.07164     	0.03039     
1224        	10          	3.83        	0.03696     	0.07159     	0.03188     
1228        	10          	3.825       	0.03398     	0.06463     	0.03039     
1232        	10          	3.838       	0.03453     	0.06185     	0.02747     
1236        	10          	3.818       	0.03006     	0.0554      	0.02777     
1240        	10          	3.81        	0.03482     	0.0585      	0.02864     
1244        	10          	3.803       	0.02416     	0.05321     	0.02539     
1248        	10          	3.793       	0.03025     	0.05359     	0.02759     
1252        	10          	3.797       	0.02854     	0.05424     	0.02555     
1256        	10          	3.807       	0.03002     	0.05779     	0.0293      
1260        	10          	3.803       	0.02475     	0.04544     	0.02525     
1264        	10          	3.803       	0.02805     	0.05204     	0.02806     
1268        	10          	3.753       	0.03036     	0.05693     	0.03363     
1272        	10          	3.763       	0.02982     	0.06267     	0.03377     
1276        	10          	3.815       	0.03147     	0.06307     	0.02978     
1280        	10          	3.8         	0.0302      	0.06475     	0.03176     
1284        	10          	3.837       	0.03025     	0.06259     	0.03282     
1288        	10          	3.802       	0.02695     	0.05973     	0.03054     
1292        	10          	3.795       	0.02725     	0.0638      	0.02918     
1296        	10          	3.82        	0.03491     	0.06632     	0.0342      
1300        	10          	3.788       	0.04095     	0.07037     	0.03412     
1304        	10          	3.805       	0.03085     	0.06327     	0.02946     
1308        	10          	3.815       	0.03106     	0.05965     	0.02595     
1312        	10          	3.842       	0.02994     	0.06636     	0.03161     
1316        	10          	3.838       	0.0288      	0.06296     	0.03227     
1320        	10          	3.763       	0.0272      	0.06518     	0.03346     
1324        	10          	3.812       	0.02458     	0.06543     	0.03344     
1328        	10          	3.793       	0.03268     	0.06116     	0.02848     
1332        	10          	3.838       	0.0296      	0.06114     	0.02766     
1336        	10          	3.875       	0.03029     	0.06899     	0.03015     
1340        	10          	3.86        	0.02959     	0.06149     	0.02456     
1344        	10          	3.828       	0.02374     	0.05722     	0.02835     
1348        	10          	3.813       	0.02679     	0.05987     	0.03184     
1352        	10          	3.805       	0.03056     	0.06267     	0.02766     
1356        	10          	3.81        	0.03139     	0.05929     	0.02352     
1360        	10          	3.795       	0.02682     	0.05926     	0.02564     
1364        	10          	3.798       	0.02607     	0.0591      	0.0298      
1368        	10          	3.825       	0.02892     	0.05734     	0.02578     
1372        	10          	3.763       	0.03436     	0.06305     	0.02819     
1376        	10          	3.797       	0.02997     	0.05825     	0.03039     
1380        	10          	3.763       	0.03671     	0.05636     	0.02748     
1384        	10          	3.775       	0.02818     	0.06136     	0.03059     
1388        	10          	3.755       	0.03051     	0.05943     	0.02923     
1392        	10          	3.737       	0.02523     	0.05844     	0.02824     
1396        	10          	3.788       	0.02805     	0.05258     	0.02482     
1400        	10          	3.8         	0.0293      	0.05384     	0.03129     
1404        	10          	3.748       	0.0287      	0.06056     	0.03065     
1408        	10          	3.737       	0.03209     	0.06215     	0.03114     
1412        	10          	3.757       	0.02894     	0.06016     	0.02947     
1416        	10          	3.71        	0.025       	0.05527     	0.0253      
1420        	10          	3.725       	0.02528     	0.05603     	0.0307      
1424        	10          	3.708       	0.02942     	0.06113     	0.03159     
1428        	10          	3.677       	0.03155     	0.05991     	0.03231     
1432        	10          	3.662       	0.03085     	0.05457     	0.02531     
1436        	10          	3.62        	0.02471     	0.05718     	0.02738     
1440        	10          	3.69        	0.02064     	0.05198     	0.02771     
1444        	10          	3.698       	0.02533     	0.05495     	0.02685     
1448        	10          	3.657       	0.03016     	0.05985     	0.0297      
1452        	10          	3.73        	0.02699     	0.05382     	0.02685     
1456        	10          	3.7         	0.02602     	0.05435     	0.02915     
1460        	10          	3.747       	0.02357     	0.0532      	0.02791     
1464        	10          	3.738       	0.02551     	0.04752     	0.02298     
1468        	10          	3.74        	0.02457     	0.05007     	0.02728     
1472        	10          	3.722       	0.02074     	0.05291     	0.02983     
1476        	10          	3.682       	0.03033     	0.05887     	0.03362     
1480        	10          	3.683       	0.02564     	0.06733     	0.03557     
1484        	10          	3.707       	0.02748     	0.05852     	0.02982     
1488        	10          	3.683       	0.02986     	0.06365     	0.03023     
1492        	10          	3.677       	0.02791     	0.06735     	0.03786     
1496        	10          	3.73        	0.02988     	0.05839     	0.03144     
1500        	10          	3.705       	0.0306      	0.0599      	0.03318     
1504        	10          	3.668       	0.03012     	0.06825     	0.02977     
1508        	10          	3.642       	0.02897     	0.06283     	0.02913     
1512        	10          	3.717       	0.03193     	0.06471     	0.03118     
1516        	10          	3.658       	0.03128     	0.06456     	0.03485     
1520        	10          	3.68        	0.03195     	0.05704     	0.02697     
1524        	10          	3.628       	0.03018     	0.06359     	0.02714     
1528        	10          	3.655       	0.03352     	0.06679     	0.02925     
1532        	10          	3.635       	0.02942     	0.06982     	0.03345     
1536        	10          	3.612       	0.03175     	0.06456     	0.03415     
1540        	10          	3.625       	0.0255      	0.06072     	0.03021     
1544        	10          	3.622       	0.02852     	0.06219     	0.02518     
1548        	10          	3.62        	0.03033     	0.05766     	0.02836     
1552        	10          	3.567       	0.03357     	0.06931     	0.03356     
1556        	10          	3.592       	0.03029     	0.06818     	0.03153     
1560        	10          	3.61        	0.03394     	0.07279     	0.02816     
1564        	10          	3.635       	0.03147     	0.06877     	0.03271     
1568        	10          	3.63        	0.03649     	0.06647     	0.03624     
1572        	10          	3.588       	0.03641     	0.06751     	0.0257      
1576        	10          	3.642       	0.03194     	0.05916     	0.02885     
1580        	10          	3.577       	0.02963     	0.05718     	0.02752     
1584        	10          	3.633       	0.02801     	0.05126     	0.02902     
1588        	10          	3.603       	0.03125     	0.06272     	0.03036     
1592        	10          	3.638       	0.03049     	0.05051     	0.02845     
1596        	10          	3.59        	0.0291      	0.05635     	0.02917     
1600        	10          	3.612       	0.02779     	0.05196     	0.03102     
1604        	10          	3.572       	0.03487     	0.05992     	0.03105     
1608        	10          	3.592       	0.03984     	0.0647      	0.03181     
1612        	10          	3.615       	0.02978     	0.05725     	0.03154     
1616        	10          	3.595       	0.02503     	0.05593     	0.02876     
1620        	10          	3.615       	0.03062     	0.05754     	0.021       
1624        	10          	3.593       	0.02989     	0.05139     	0.02475     
1628        	10          	3.557       	0.02651     	0.05977     	0.02756     
1632        	10          	3.578       	0.0246      	0.05769     	0.02376     
1636        	10          	3.612       	0.02601     	0.0532      	0.02558     
1640        	10          	3.555       	0.02648     	0.06364     	0.03175     
1644        	10          	3.542       	0.02667     	0.05626     	0.02753     
1648        	10          	3.553       	0.02625     	0.06189     	0.03419     
1652        	10          	3.61        	0.02428     	0.05692     	0.03326     
1656        	10          	3.563       	0.02582     	0.05449     	0.02908     
1660        	10          	3.535       	0.02906     	0.05189     	0.02724     
1664        	10          	3.582       	0.02408     	0.04314     	0.0224      
1668        	10          	3.558       	0.02356     	0.05607     	0.02822     
1672        	10          	3.567       	0.02204     	0.04518     	0.02641     
1676        	10          	3.568       	0.0216      	0.04998     	0.02387     
1680        	10          	3.538       	0.02443     	0.05328     	0.03022     
1684        	10          	3.572       	0.0276      	0.06248     	0.02681     
1688        	10          	3.483       	0.02659     	0.04812     	0.02306     
1692        	10          	3.543       	0.02464     	0.05487     	0.02335     
1696        	10          	3.512       	0.02696     	0.05569     	0.02653     
1700        	10          	3.517       	0.02593     	0.05223     	0.02648     
1704        	10          	3.53        	0.0276      	0.0582      	0.02988     
1708        	10          	3.603       	0.02803     	0.0561      	0.03432     
1712        	10          	3.562       	0.03308     	0.05563     	0.03283     
1716        	10          	3.582       	0.03066     	0.05903     	0.02665     
1720        	10          	3.547       	0.02918     	0.05472     	0.02696     
1724        	10          	3.558       	0.03087     	0.05442     	0.02379     
1728        	10          	3.572       	0.02972     	0.05948     	0.0291      
1732        	10          	3.54        	0.02751     	0.05713     	0.02928     
1736        	10          	3.555       	0.02749     	0.05257     	0.02979     
1740        	10          	3.547       	0.02665     	0.04962     	0.02799     
1744        	10          	3.59        	0.0294      	0.05613     	0.02789     
1748        	10          	3.54        	0.02488     	0.05385     	0.02985     
1752        	10          	3.582       	0.02932     	0.05447     	0.02494     
1756        	10          	3.563       	0.02705     	0.05635     	0.02531     
1760        	10          	3.583       	0.02661     	0.06185     	0.03093     
1764        	10          	3.553       	0.02665     	0.05868     	0.03203     
1768        	10          	3.528       	0.02812     	0.05887     	0.03318     
1772        	10          	3.552       	0.02533     	0.05963     	0.02964     
1776        	10          	3.545       	0.02542     	0.05823     	0.0288      
1780        	10          	3.538       	0.02762     	0.05907     	0.03414     
1784        	10          	3.543       	0.02876     	0.06031     	0.02966     
1788        	10          	3.555       	0.02785     	0.06484     	0.03525     
1792        	10          	3.483       	0.02586     	0.06268     	0.03067     
1796        	10          	3.547       	0.03095     	0.05872     	0.03386     
1800        	10          	3.592       	0.02999     	0.05815     	0.03008     
1804        	10          	3.572       	0.03065     	0.06118     	0.03601     
1808        	10          	3.57        	0.03047     	0.06456     	0.03345     
1812        	10          	3.572       	0.02386     	0.058       	0.03008     
1816        	10          	3.61        	0.0215      	0.0483      	0.02753     
1820        	10          	3.617       	0.0326      	0.05958     	0.03196     
1824        	10          	3.572       	0.02146     	0.05121     	0.02911     
1828        	10          	3.59        	0.02903     	0.05604     	0.02733     
1832        	10          	3.603       	0.03156     	0.05002     	0.02955     
1836        	10          	3.592       	0.02368     	0.05352     	0.02669     
1840        	10          	3.593       	0.03134     	0.05161     	0.02507     
1844        	10          	3.532       	0.03312     	0.05714     	0.03609     
1848        	10          	3.552       	0.03396     	0.0556      	0.0261      
1852        	10          	3.59        	0.0336      	0.05475     	0.02499     
1856        	10          	3.538       	0.03035     	0.05287     	0.02462     
1860        	10          	3.605       	0.03033     	0.05797     	0.02978     
1864        	10          	3.592       	0.03031     	0.0545      	0.02976     
1868        	10          	3.58        	0.02233     	0.04991     	0.02931     
