generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
730         	10          	8.397       	0.003182    	0.007091    	0.004462    
735         	10          	8.423       	0.004613    	0.01056     	0.003794    
740         	10          	8.403       	0.004257    	0.01003     	0.005152    
745         	10          	8.323       	0.002625    	0.008383    	0.004376    
750         	10          	8.442       	0.004101    	0.007726    	0.002726    
755         	10          	8.36        	0.005933    	0.009591    	0.004735    
760         	10          	8.288       	0.004057    	0.006518    	0.005521    
765         	10          	8.267       	0.003523    	0.00934     	0.004569    
770         	10          	8.283       	0.005225    	0.00828     	0.003268    
775         	10          	8.282       	0.005122    	0.01059     	0.005375    
780         	10          	8.262       	0.00405     	0.01102     	0.004997    
785         	10          	8.23        	0.006331    	0.008117    	0.003245    
790         	10          	8.162       	0.00578     	0.008237    	0.00446     
795         	10          	8.185       	0.004539    	0.01121     	0.004564    
800         	10          	8.217       	0.00357     	0.009767    	0.003722    
805         	10          	8.128       	0.004573    	0.0095      	0.004643    
810         	10          	8.12        	0.003531    	0.01013     	0.005058    
815         	10          	8.052       	0.004562    	0.01026     	0.0035      
820         	10          	8.083       	0.004788    	0.01117     	0.006128    
825         	10          	8.043       	0.003684    	0.01047     	0.004649    
830         	10          	8.077       	0.002867    	0.009302    	0.006548    
835         	10          	8.015       	0.004721    	0.008717    	0.005797    
840         	10          	8.032       	0.006241    	0.01078     	0.00389     
845         	10          	8.025       	0.005844    	0.009245    	0.004195    
850         	10          	7.98        	0.004645    	0.00947     	0.004845    
855         	10          	7.957       	0.00396     	0.01135     	0.004248    
860         	10          	7.957       	0.004095    	0.008972    	0.001356    
865         	10          	7.975       	0.004799    	0.008419    	0.004667    
870         	10          	7.952       	0.003182    	0.009612    	0.006251    
875         	10          	7.933       	0.00273     	0.009937    	0.004899    
880         	10          	7.988       	0.003515    	0.006604    	0.003166    
885         	10          	7.97        	0.004184    	0.008372    	0.00435     
890         	10          	7.985       	0.005991    	0.008346    	0.005323    
895         	10          	7.97        	0.004679    	0.008744    	0.005997    
900         	10          	7.933       	0.004314    	0.009281    	0.002997    
905         	10          	7.983       	0.003807    	0.006699    	0.005647    
910         	10          	7.938       	0.005283    	0.009603    	0.003764    
915         	10          	7.915       	0.003478    	0.01015     	0.005592    
920         	10          	7.853       	0.004118    	0.009655    	0.00504     
925         	10          	7.898       	0.00308     	0.007728    	0.003496    
930         	10          	7.908       	0.004726    	0.01082     	0.005106    
935         	10          	7.88        	0.003665    	0.008621    	0.003599    
940         	10          	7.873       	0.003876    	0.008433    	0.003194    
945         	10          	7.792       	0.004088    	0.007294    	0.006502    
950         	10          	7.8         	0.005786    	0.009759    	0.004186    
955         	10          	7.823       	0.002486    	0.008288    	0.003893    
960         	10          	7.852       	0.004608    	0.009008    	0.003737    
965         	10          	7.74        	0.003391    	0.007651    	0.003789    
970         	10          	7.705       	0.004774    	0.006931    	0.005146    
975         	10          	7.77        	0.004873    	0.007469    	0.00436     
980         	10          	7.722       	0.00267     	0.007207    	0.003019    
985         	10          	7.695       	0.0038      	0.007876    	0.003164    
990         	10          	7.67        	0.003428    	0.008149    	0.00252     
995         	10          	7.62        	0.004975    	0.008705    	0.003935    
1000        	10          	7.72        	0.004231    	0.008053    	0.003287    
1005        	10          	7.613       	0.004205    	0.008475    	0.003393    
1010        	10          	7.548       	0.005377    	0.01018     	0.003756    
1015        	10          	7.568       	0.004522    	0.01114     	0.005534    
1020        	10          	7.593       	0.005188    	0.009456    	0.004941    
1025        	10          	7.557       	0.005988    	0.009866    	0.003763    
1030        	10          	7.49        	0.004262    	0.00985     	0.005442    
1035        	10          	7.487       	0.003957    	0.01075     	0.006789    
1040        	10          	7.492       	0.005128    	0.008354    	0.002409    
1045        	10          	7.553       	0.003556    	0.008076    	0.004556    
1050        	10          	7.472       	0.00341     	0.008284    	0.003964    
1055        	10          	7.442       	0.004957    	0.009665    	0.005095    
1060        	10          	7.445       	0.004486    	0.01012     	0.004401    
1065        	10          	7.41        	0.005144    	0.008107    	0.003633    
1070        	10          	7.42        	0.005228    	0.009622    	0.002327    
1075        	10          	7.458       	0.004988    	0.01156     	0.005349    
1080        	10          	7.45        	0.00201     	0.006937    	0.003438    
1085        	10          	7.372       	0.0035      	0.007631    	0.003687    
1090        	10          	7.365       	0.004164    	0.009037    	0.003328    
1095        	10          	7.322       	0.004778    	0.01078     	0.00393     
1100        	10          	7.347       	0.00168     	0.007649    	0.003361    
1105        	10          	7.342       	0.005119    	0.008012    	0.003397    
1110        	10          	7.332       	0.004859    	0.007542    	0.005173    
1115        	10          	7.318       	0.004176    	0.009942    	0.003768    
1120        	10          	7.31        	0.004425    	0.01108     	0.004892    
1125        	10          	7.235       	0.003385    	0.01096     	0.005336    
1130        	10          	7.197       	0.004999    	0.009708    	0.00726     
1135        	10          	7.253       	0.003359    	0.007751    	0.003417    
1140        	10          	7.187       	0.003377    	0.009272    	0.00453     
1145        	10          	7.177       	0.004014    	0.009802    	0.002852    
1150        	10          	7.213       	0.001941    	0.008473    	0.004124    
1155        	10          	7.2         	0.004552    	0.007968    	0.004964    
1160        	10          	7.232       	0.003561    	0.01032     	0.0041      
1165        	10          	7.108       	0.0038      	0.01062     	0.005152    
1170        	10          	7.118       	0.004744    	0.008798    	0.005779    
1175        	10          	7.145       	0.006625    	0.009082    	0.004388    
1180        	10          	7.033       	0.004324    	0.006808    	0.002705    
1185        	10          	7.078       	0.00417     	0.008408    	0.003839    
1190        	10          	7.047       	0.005247    	0.01064     	0.005218    
1195        	10          	7.147       	0.005766    	0.01111     	0.003438    
1200        	10          	7.077       	0.004404    	0.009245    	0.003882    
1205        	10          	7.09        	0.003778    	0.007195    	0.003444    
1210        	10          	7.072       	0.003044    	0.0098      	0.002785    
1215        	10          	7.01        	0.004846    	0.008266    	0.003935    
1220        	10          	7.082       	0.003761    	0.008729    	0.002685    
1225        	10          	7.057       	0.004849    	0.008941    	0.004264    
1230        	10          	7.052       	0.004455    	0.01204     	0.005712    
1235        	10          	7.02        	0.004818    	0.009492    	0.003271    
1240        	10          	7.048       	0.004486    	0.01099     	0.004717    
1245        	10          	6.985       	0.005551    	0.01283     	0.005417    
1250        	10          	6.988       	0.005706    	0.01085     	0.004488    
1255        	10          	6.988       	0.003399    	0.008631    	0.002809    
1260        	10          	6.927       	0.004329    	0.009144    	0.004867    
1265        	10          	6.888       	0.002583    	0.008856    	0.004808    
1270        	10          	6.885       	0.005029    	0.009092    	0.005132    
1275        	10          	6.85        	0.004763    	0.009464    	0.003749    
1280        	10          	6.828       	0.003495    	0.007762    	0.001797    
1285        	10          	6.777       	0.006125    	0.007715    	0.003292    
1290        	10          	6.882       	0.003763    	0.009872    	0.003478    
1295        	10          	6.788       	0.005735    	0.00845     	0.005617    
1300        	10          	6.772       	0.002969    	0.006636    	0.002406    
1305        	10          	6.943       	0.003221    	0.008687    	0.005709    
1310        	10          	6.837       	0.001904    	0.008854    	0.005977    
1315        	10          	6.798       	0.00364     	0.007644    	0.005398    
1320        	10          	6.747       	0.004362    	0.006971    	0.00212     
1325        	10          	6.752       	0.003998    	0.01128     	0.004313    
1330        	10          	6.79        	0.006102    	0.009297    	0.005512    
1335        	10          	6.8         	0.003733    	0.008376    	0.004009    
1340        	10          	6.755       	0.00287     	0.007836    	0.003783    
1345        	10          	6.723       	0.004271    	0.006862    	0.003232    
1350        	10          	6.752       	0.005749    	0.01074     	0.004164    
1355        	10          	6.8         	0.005307    	0.01146     	0.004897    
1360        	10          	6.743       	0.005748    	0.007949    	0.003171    
1365        	10          	6.758       	0.00325     	0.01188     	0.00598     
1370        	10          	6.74        	0.005556    	0.01009     	0.005124    
1375        	10          	6.728       	0.005088    	0.009455    	0.006238    
1380        	10          	6.778       	0.002132    	0.008461    	0.00455     
1385        	10          	6.68        	0.005441    	0.009483    	0.004986    
1390        	10          	6.673       	0.005736    	0.01047     	0.00392     
1395        	10          	6.65        	0.003589    	0.008472    	0.003963    
1400        	10          	6.723       	0.003598    	0.008087    	0.003304    
1405        	10          	6.64        	0.005499    	0.00931     	0.004174    
1410        	10          	6.638       	0.002457    	0.00806     	0.003289    
1415        	10          	6.71        	0.005133    	0.006163    	0.004499    
1420        	10          	6.647       	0.003599    	0.009441    	0.005018    
1425        	10          	6.715       	0.00404     	0.009777    	0.003369    
1430        	10          	6.685       	0.004319    	0.008134    	0.002493    
1435        	10          	6.653       	0.004522    	0.01056     	0.003839    
1440        	10          	6.6         	0.003646    	0.01201     	0.005138    
1445        	10          	6.653       	0.003588    	0.0106      	0.004711    
1450        	10          	6.615       	0.004991    	0.01067     	0.005736    
1455        	10          	6.64        	0.003137    	0.01021     	0.004166    
1460        	10          	6.66        	0.0009521   	0.008004    	0.002488    
1465        	10          	6.583       	0.004655    	0.009975    	0.004649    
1470        	10          	6.615       	0.003572    	0.008924    	0.004362    
1475        	10          	6.63        	0.003978    	0.007715    	0.001947    
1480        	10          	6.623       	0.007153    	0.006944    	0.002755    
1485        	10          	6.507       	0.003759    	0.006541    	0.0004897   
1490        	10          	6.557       	0.005458    	0.01082     	0.003834    
1495        	10          	6.502       	0.004801    	0.009449    	0.004922    
1500        	10          	6.588       	0.003585    	0.008397    	0.004035    
1505        	10          	6.572       	0.005304    	0.007984    	0.00352     
1510        	10          	6.57        	0.005124    	0.007953    	0.0045      
1515        	10          	6.555       	0.003981    	0.01081     	0.004833    
1520        	10          	6.525       	0.004674    	0.01174     	0.003806    
1525        	10          	6.573       	0.004295    	0.009767    	0.001678    
1530        	10          	6.608       	0.003514    	0.008736    	0.003644    
1535        	10          	6.508       	0.004713    	0.007999    	0.003403    
1540        	10          	6.598       	0.004237    	0.007872    	0.004292    
1545        	10          	6.578       	0.003425    	0.007497    	0.003171    
1550        	10          	6.513       	0.004166    	0.0101      	0.004491    
1555        	10          	6.558       	0.005232    	0.01061     	0.003813    
1560        	10          	6.568       	0.003585    	0.009009    	0.004359    
1565        	10          	6.525       	0.005711    	0.01087     	0.004032    
1570        	10          	6.453       	0.004489    	0.01043     	0.005859    
1575        	10          	6.483       	0.002827    	0.01027     	0.003137    
1580        	10          	6.517       	0.00631     	0.00754     	0.003884    
1585        	10          	6.508       	0.004798    	0.009565    	0.006059    
1590        	10          	6.477       	0.004442    	0.01174     	0.004       
