generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
784         	10          	0.09052     	2.722e-06   	9.418e-06   	3.933e-06   
788         	10          	0.07104     	1.889e-06   	1.697e-05   	2.126e-05   
792         	10          	0.1188      	1.494e-05   	1.133e-05   	1.126e-05   
796         	10          	0.1138      	1.135e-05   	1.215e-05   	7.078e-06   
800         	10          	0.08058     	4.958e-06   	1.54e-05    	5.107e-06   
804         	10          	0.09917     	1.044e-05   	1.099e-05   	3.456e-06   
808         	10          	0.0915      	6.575e-06   	1.049e-05   	5.94e-06    
812         	10          	0.08206     	1.153e-05   	1.54e-05    	2.299e-05   
816         	10          	0.0791      	1.144e-05   	2.039e-05   	7.329e-06   
820         	10          	0.06884     	4.56e-06    	5.448e-06   	6.747e-06   
824         	10          	0.04929     	6.178e-06   	5.686e-06   	5.288e-06   
828         	10          	0.06119     	7.69e-06    	1.577e-05   	5.748e-06   
832         	10          	0.08432     	1.239e-05   	8.252e-06   	6.258e-06   
836         	10          	0.05671     	7.261e-06   	3.862e-06   	9.815e-06   
840         	10          	0.04722     	2.917e-06   	2.106e-05   	9.975e-06   
844         	10          	0.05003     	3.858e-06   	9.915e-06   	3.146e-06   
848         	10          	0.07814     	9.891e-06   	1.438e-05   	7.191e-06   
852         	10          	0.1039      	5.577e-06   	2.013e-05   	1.954e-05   
856         	10          	0.09357     	1.032e-05   	1.946e-05   	7.609e-06   
860         	10          	0.054       	7.366e-06   	9.782e-06   	8.79e-06    
864         	10          	0.1122      	7.018e-06   	8.564e-06   	1.015e-05   
868         	10          	0.06889     	1.247e-05   	1.321e-05   	1.227e-05   
872         	10          	0.1109      	5.835e-06   	8.999e-06   	5.829e-06   
876         	10          	0.08829     	8.591e-06   	1.881e-05   	1.405e-05   
880         	10          	0.1043      	7.329e-06   	3.343e-05   	9.132e-06   
884         	10          	0.08901     	1.152e-05   	1.437e-05   	6.016e-06   
888         	10          	0.08132     	1.984e-05   	6.688e-06   	7.152e-06   
892         	10          	0.1544      	5.347e-06   	1.864e-05   	1.251e-05   
896         	10          	0.1086      	1.469e-05   	1.111e-05   	1.016e-05   
900         	10          	0.09657     	1.249e-05   	1.406e-05   	1.694e-05   
904         	10          	0.1465      	5.806e-06   	1.418e-05   	9.695e-06   
908         	10          	0.1275      	8.077e-06   	8.168e-06   	3.18e-06    
912         	10          	0.1122      	5.196e-06   	4.892e-06   	5.813e-06   
916         	10          	0.0794      	8.948e-06   	8.988e-06   	9.348e-06   
920         	10          	0.09944     	9.066e-06   	2.072e-05   	4.948e-06   
924         	10          	0.09161     	8.352e-06   	1.682e-05   	6.994e-06   
928         	10          	0.04234     	1.039e-05   	1.04e-05    	9.266e-06   
932         	10          	0.07839     	1.275e-05   	2.134e-05   	3.521e-06   
936         	10          	0.08472     	6.559e-06   	8.712e-06   	8.428e-06   
940         	10          	0.08836     	7.103e-06   	7.953e-06   	9.315e-06   
944         	10          	0.09754     	9.386e-06   	2.468e-05   	1.213e-05   
948         	10          	0.07111     	1.204e-05   	2.153e-05   	8.345e-06   
952         	10          	0.05874     	5.96e-06    	1.535e-05   	4.666e-06   
956         	10          	0.06291     	1.638e-05   	6.152e-06   	8.715e-06   
960         	10          	0.06711     	4.7e-06     	2.13e-05    	1.051e-05   
964         	10          	0.04566     	6.205e-06   	7.105e-06   	1.143e-05   
968         	10          	0.07991     	9.401e-06   	1.855e-05   	8.908e-06   
972         	10          	0.1329      	1.699e-05   	2.557e-05   	5.928e-06   
976         	10          	0.09647     	5.156e-06   	1.282e-05   	3.765e-06   
980         	10          	0.09004     	1.186e-05   	4.578e-06   	5.255e-06   
984         	10          	0.1296      	2.805e-06   	1.354e-05   	6.33e-06    
988         	10          	0.1158      	6.789e-06   	2.007e-05   	6.537e-06   
992         	10          	0.1646      	6.168e-06   	1.023e-05   	7.939e-06   
996         	10          	0.1563      	6.275e-06   	6.636e-06   	2.341e-06   
1000        	10          	0.09511     	1.282e-05   	2.164e-05   	6.766e-06   
1004        	10          	0.1107      	8.742e-06   	1.842e-05   	8.33e-06    
1008        	10          	0.1061      	4.778e-06   	1.605e-05   	2.183e-05   
1012        	10          	0.09868     	4.442e-06   	1.763e-05   	4.573e-06   
1016        	10          	0.1304      	6.988e-06   	1.132e-05   	1.594e-05   
1020        	10          	0.08168     	5.304e-06   	1.22e-05    	1.336e-05   
1024        	10          	0.1148      	1.132e-05   	1.035e-05   	7.855e-06   
1028        	10          	0.12        	9.083e-06   	6.593e-06   	7.101e-06   
1032        	10          	0.1468      	1.282e-05   	1.985e-05   	8.388e-06   
1036        	10          	0.1086      	9.72e-06    	8.467e-06   	2.331e-05   
1040        	10          	0.1066      	8.053e-06   	6.959e-06   	7.555e-06   
1044        	10          	0.1411      	7.107e-06   	1.744e-05   	4.294e-06   
1048        	10          	0.1691      	1.329e-05   	1.387e-05   	1.663e-05   
1052        	10          	0.1642      	1.189e-05   	2.4e-05     	3.8e-06     
1056        	10          	0.1534      	1.06e-05    	5.943e-06   	1.043e-05   
1060        	10          	0.1376      	8.275e-06   	1.744e-05   	1.753e-05   
1064        	10          	0.1322      	8.611e-06   	4.701e-06   	6.097e-06   
1068        	10          	0.07517     	5.267e-06   	2.338e-05   	1.973e-05   
1072        	10          	0.0821      	9.744e-06   	9.462e-06   	1.654e-05   
1076        	10          	0.1242      	1.628e-05   	2.156e-05   	1.416e-05   
1080        	10          	0.1247      	3.384e-06   	1.177e-05   	1.404e-05   
1084        	10          	0.1133      	1.37e-05    	1.355e-05   	6.734e-06   
1088        	10          	0.06204     	2.468e-05   	1.836e-05   	8.26e-06    
1092        	10          	0.09733     	5.282e-06   	1.784e-05   	1.868e-05   
1096        	10          	0.09071     	1.291e-05   	1.852e-05   	1.717e-05   
1100        	10          	0.0931      	6.913e-06   	3.834e-05   	2.473e-05   
1104        	10          	0.0751      	8.41e-06    	1.44e-05    	5.4e-06     
1108        	10          	0.09732     	5.198e-06   	1.053e-05   	4.986e-06   
1112        	10          	0.08078     	5.182e-06   	1.347e-05   	1.222e-05   
1116        	10          	0.06843     	1.275e-05   	1.662e-05   	8.478e-06   
1120        	10          	0.07923     	2.616e-06   	1.784e-05   	5.183e-06   
1124        	10          	0.08038     	1.644e-05   	1.302e-05   	1.57e-05    
1128        	10          	0.08217     	9.376e-06   	1.385e-05   	1.193e-05   
1132        	10          	0.1005      	1.263e-05   	5.704e-06   	4.615e-06   
1136        	10          	0.09997     	5.729e-06   	1.785e-05   	1.517e-05   
1140        	10          	0.1047      	1.017e-05   	7.303e-06   	5.101e-06   
1144        	10          	0.07366     	9.379e-06   	9.283e-06   	1.702e-05   
1148        	10          	0.0751      	1.253e-05   	1.928e-05   	9.727e-06   
1152        	10          	0.094       	2.132e-06   	2.325e-05   	1.242e-05   
1156        	10          	0.07741     	7.424e-06   	1.697e-05   	1.485e-05   
1160        	10          	0.04724     	6.641e-06   	9.983e-06   	4.576e-06   
1164        	10          	0.04957     	7.457e-06   	4.137e-06   	5.62e-06    
1168        	10          	0.05301     	1.016e-05   	1.517e-05   	3.977e-06   
1172        	10          	0.04349     	8.87e-06    	7.05e-06    	6.793e-06   
1176        	10          	0.08956     	4.204e-06   	7.824e-06   	4.259e-06   
1180        	10          	0.06279     	4.689e-06   	2.807e-05   	2.608e-05   
1184        	10          	0.06185     	2.048e-05   	3.333e-05   	1.118e-05   
1188        	10          	0.05101     	5.231e-06   	1.313e-05   	7.807e-06   
1192        	10          	0.07451     	7.291e-06   	9.573e-06   	4.981e-06   
1196        	10          	0.06718     	8.31e-06    	2.484e-05   	7.689e-06   
1200        	10          	0.08195     	1.596e-05   	6.432e-06   	9.213e-06   
1204        	10          	0.04861     	1.623e-05   	3.524e-05   	1.744e-05   
1208        	10          	0.09689     	1.284e-05   	2.431e-05   	8.884e-06   
1212        	10          	0.04173     	5.634e-06   	1.644e-05   	7.284e-06   
1216        	10          	0.0676      	7.958e-06   	9.927e-06   	1.418e-05   
1220        	10          	0.07179     	8.078e-06   	3.796e-06   	3.221e-06   
1224        	10          	0.1106      	1.028e-05   	2.254e-05   	8.892e-06   
1228        	10          	0.1047      	1.78e-05    	2.437e-05   	3.049e-06   
1232        	10          	0.1016      	7.116e-06   	2.107e-05   	2.257e-05   
1236        	10          	0.0915      	3.099e-06   	1.181e-05   	3.481e-06   
1240        	10          	0.09375     	6.397e-06   	2.523e-05   	8.193e-06   
1244        	10          	0.1552      	2.075e-05   	1.366e-05   	9.995e-06   
1248        	10          	0.107       	3.023e-06   	1.474e-05   	2.94e-06    
1252        	10          	0.1004      	1.328e-05   	7.024e-06   	7.111e-06   
1256        	10          	0.1401      	1.356e-05   	1.432e-05   	7.286e-06   
1260        	10          	0.09818     	1.78e-05    	2.664e-05   	9.732e-06   
1264        	10          	0.06247     	1.077e-05   	2.21e-05    	4.341e-06   
1268        	10          	0.07653     	6.229e-06   	2.526e-05   	5.824e-06   
1272        	10          	0.1164      	2.664e-06   	9.989e-06   	6.262e-06   
1276        	10          	0.08236     	3.463e-06   	1.347e-05   	1.249e-05   
1280        	10          	0.1225      	6.515e-06   	2.718e-05   	4.297e-06   
1284        	10          	0.08804     	1.693e-05   	2.683e-05   	3.228e-05   
1288        	10          	0.09257     	2.103e-05   	6.967e-06   	1.288e-05   
1292        	10          	0.0885      	1.592e-05   	2.746e-05   	1.915e-06   
1296        	10          	0.1009      	9.474e-06   	2.031e-05   	7.05e-06    
1300        	10          	0.1184      	1.402e-05   	2.732e-05   	1.077e-05   
1304        	10          	0.06885     	1.968e-05   	1.003e-05   	1.455e-05   
1308        	10          	0.07043     	7.609e-06   	1.25e-05    	4.726e-06   
1312        	10          	0.09607     	1.417e-05   	7.768e-06   	7.722e-06   
1316        	10          	0.08957     	2.913e-06   	4.361e-05   	1.762e-05   
1320        	10          	0.1046      	7.112e-06   	1.433e-05   	1.92e-05    
1324        	10          	0.05722     	1.483e-05   	3.724e-05   	1.339e-05   
1328        	10          	0.09423     	2.026e-05   	9.25e-06    	1.054e-05   
1332        	10          	0.06668     	7.21e-06    	2.226e-05   	1.232e-05   
1336        	10          	0.04603     	1.83e-05    	1.557e-05   	8.193e-06   
1340        	10          	0.0778      	1.336e-05   	1.693e-05   	9.7e-06     
1344        	10          	0.05578     	2.468e-05   	3.113e-05   	6.108e-06   
1348        	10          	0.09114     	1.461e-05   	1.305e-05   	6.146e-06   
1352        	10          	0.04879     	2.511e-05   	1.721e-05   	6.501e-06   
1356        	10          	0.05101     	9.33e-06    	2.316e-05   	1.475e-05   
1360        	10          	0.07167     	8.184e-06   	9.866e-06   	5.073e-06   
1364        	10          	0.03096     	1.346e-05   	4.958e-06   	5.173e-06   
1368        	10          	0.05197     	3.23e-06    	1.817e-05   	7.623e-06   
1372        	10          	0.06361     	2.263e-05   	1.568e-05   	1.975e-05   
1376        	10          	0.07632     	2.271e-05   	1.011e-05   	6.761e-06   
1380        	10          	0.0553      	1.141e-05   	1.064e-05   	3.019e-06   
1384        	10          	0.08702     	1.845e-05   	1.275e-05   	1.662e-05   
1388        	10          	0.09439     	1.097e-05   	7.287e-06   	4.931e-06   
