generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
655         	10          	0.02007     	9.605e-05   	0.0003275   	0.0001151   
660         	10          	0.01321     	0.0001286   	0.0003434   	9.621e-05   
665         	10          	0.02034     	6.129e-05   	0.0001124   	1.862e-05   
670         	10          	0.03482     	8.636e-05   	0.0002505   	0.0001307   
675         	10          	0.02246     	5.868e-05   	0.0001345   	0.0001213   
680         	10          	0.01921     	0.000113    	0.0002045   	0.0001188   
685         	10          	0.03025     	0.000127    	0.0002379   	5.085e-05   
690         	10          	0.01829     	6.807e-05   	0.0003318   	0.0001202   
695         	10          	0.02246     	0.0002077   	0.0002102   	0.0002175   
700         	10          	0.02028     	0.0001317   	0.000151    	7.771e-05   
705         	10          	0.01923     	6.825e-05   	6.957e-05   	0.0002157   
710         	10          	0.01612     	0.0001214   	0.0003204   	9.255e-05   
715         	10          	0.01683     	5.969e-05   	0.0002606   	9.796e-05   
720         	10          	0.0191      	0.0001815   	0.0003966   	5.491e-05   
725         	10          	0.014       	0.0001558   	0.0001038   	8.194e-05   
730         	10          	0.0196      	0.0001112   	0.0003109   	0.0001408   
735         	10          	0.01779     	0.000164    	0.0001444   	4.236e-05   
740         	10          	0.02361     	3.283e-05   	0.0002079   	0.0001093   
745         	10          	0.01784     	0.0001      	0.0004806   	8.095e-05   
750         	10          	0.02986     	0.000106    	0.0002312   	9.12e-05    
755         	10          	0.03273     	8.714e-05   	0.0003158   	6.967e-05   
760         	10          	0.02447     	7.21e-05    	0.0001829   	4.403e-05   
765         	10          	0.0353      	0.000105    	0.0002077   	0.0001824   
770         	10          	0.02062     	0.0001095   	0.0002254   	0.0001412   
775         	10          	0.0459      	9.71e-05    	0.000146    	8.187e-05   
780         	10          	0.01818     	5.82e-05    	0.0001695   	5.325e-05   
785         	10          	0.02593     	0.0001015   	0.0002901   	3.79e-05    
790         	10          	0.02146     	0.000133    	0.0002703   	9.006e-05   
795         	10          	0.03495     	5.398e-05   	0.0001404   	6.816e-05   
800         	10          	0.01907     	0.0001858   	0.0002568   	0.0001072   
805         	10          	0.02616     	0.0001466   	0.0003417   	0.0001042   
810         	10          	0.02538     	0.0002174   	0.0002794   	8.666e-05   
815         	10          	0.02867     	4.92e-05    	0.000258    	8.768e-05   
820         	10          	0.03795     	6.466e-05   	0.0003288   	0.000111    
825         	10          	0.04383     	0.0001418   	0.0002534   	0.0001161   
830         	10          	0.03934     	4.817e-05   	0.0004904   	0.0001358   
835         	10          	0.04462     	6.215e-05   	5.258e-05   	8.141e-05   
840         	10          	0.03221     	0.0001056   	0.0004508   	7.462e-05   
845         	10          	0.02227     	6.371e-05   	0.0001403   	4.944e-05   
850         	10          	0.02672     	0.0001026   	3.785e-05   	0.0001025   
855         	10          	0.03475     	5.585e-05   	0.0003021   	8.81e-05    
860         	10          	0.0326      	7.478e-05   	0.0003074   	0.0002458   
