generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1550        	10          	6.417       	0.002613    	0.01043     	0.004223    
1555        	10          	6.398       	0.005104    	0.01052     	0.003759    
1560        	10          	6.437       	0.002528    	0.008649    	0.002604    
1565        	10          	6.473       	0.003472    	0.009467    	0.005065    
1570        	10          	6.353       	0.004692    	0.006809    	0.003278    
1575        	10          	6.433       	0.004645    	0.01181     	0.004795    
1580        	10          	6.44        	0.005695    	0.01072     	0.005285    
1585        	10          	6.358       	0.004113    	0.008895    	0.004638    
1590        	10          	6.343       	0.005166    	0.008922    	0.00517     
1595        	10          	6.288       	0.004135    	0.009601    	0.004893    
1600        	10          	6.332       	0.004509    	0.008567    	0.002246    
1605        	10          	6.305       	0.003303    	0.008244    	0.003753    
1610        	10          	6.372       	0.003158    	0.008609    	0.00555     
1615        	10          	6.308       	0.003788    	0.007228    	0.003423    
1620        	10          	6.308       	0.006825    	0.01076     	0.006784    
1625        	10          	6.232       	0.00461     	0.008193    	0.005223    
1630        	10          	6.275       	0.003934    	0.008967    	0.002105    
1635        	10          	6.317       	0.005878    	0.007745    	0.004896    
1640        	10          	6.298       	0.00473     	0.01151     	0.004357    
1645        	10          	6.262       	0.006021    	0.01012     	0.004285    
1650        	10          	6.262       	0.004612    	0.008187    	0.003094    
1655        	10          	6.235       	0.005458    	0.01139     	0.005887    
1660        	10          	6.287       	0.006405    	0.01068     	0.004498    
1665        	10          	6.242       	0.00573     	0.01033     	0.00686     
1670        	10          	6.237       	0.005045    	0.01019     	0.005636    
1675        	10          	6.277       	0.004099    	0.009182    	0.004245    
1680        	10          	6.277       	0.005396    	0.00772     	0.002818    
1685        	10          	6.265       	0.004129    	0.01024     	0.007004    
1690        	10          	6.24        	0.005918    	0.01229     	0.007323    
1695        	10          	6.2         	0.002538    	0.007029    	0.00367     
1700        	10          	6.218       	0.003236    	0.01027     	0.001859    
1705        	10          	6.272       	0.002743    	0.0109      	0.002919    
1710        	10          	6.2         	0.00533     	0.01125     	0.005367    
1715        	10          	6.237       	0.005508    	0.01198     	0.006089    
1720        	10          	6.223       	0.003721    	0.009078    	0.002553    
1725        	10          	6.21        	0.003768    	0.01032     	0.004808    
1730        	10          	6.175       	0.004474    	0.009978    	0.004924    
1735        	10          	6.192       	0.005475    	0.00907     	0.005462    
1740        	10          	6.232       	0.005185    	0.01092     	0.005613    
1745        	10          	6.258       	0.005412    	0.007893    	0.005013    
1750        	10          	6.267       	0.002841    	0.007837    	0.003414    
1755        	10          	6.205       	0.005164    	0.006908    	0.004884    
1760        	10          	6.172       	0.003499    	0.008747    	0.005561    
1765        	10          	6.195       	0.004335    	0.00929     	0.002424    
1770        	10          	6.188       	0.003303    	0.009257    	0.005437    
1775        	10          	6.105       	0.005067    	0.01005     	0.006167    
1780        	10          	6.21        	0.003744    	0.01076     	0.005198    
1785        	10          	6.142       	0.002499    	0.009463    	0.005787    
1790        	10          	6.173       	0.004527    	0.005424    	0.00411     
1795        	10          	6.172       	0.006187    	0.008391    	0.002235    
1800        	10          	6.13        	0.004034    	0.006674    	0.004239    
1805        	10          	6.13        	0.006681    	0.008045    	0.002234    
1810        	10          	6.152       	0.005109    	0.008465    	0.003961    
1815        	10          	6.098       	0.005118    	0.009806    	0.003767    
1820        	10          	6.138       	0.004877    	0.008722    	0.005144    
1825        	10          	6.105       	0.004863    	0.01067     	0.004647    
1830        	10          	6.14        	0.005734    	0.00658     	0.005257    
1835        	10          	6.168       	0.002531    	0.008493    	0.002136    
1840        	10          	6.125       	0.002411    	0.009711    	0.003104    
1845        	10          	6.13        	0.00484     	0.009533    	0.00461     
1850        	10          	6.14        	0.005588    	0.01388     	0.006541    
1855        	10          	6.192       	0.003892    	0.008985    	0.004618    
1860        	10          	6.075       	0.0068      	0.009439    	0.003921    
1865        	10          	6.127       	0.002479    	0.009944    	0.005813    
1870        	10          	6.093       	0.004644    	0.01059     	0.004667    
1875        	10          	6.11        	0.003212    	0.009585    	0.004552    
1880        	10          	6.085       	0.006046    	0.00554     	0.004455    
1885        	10          	6.055       	0.004385    	0.008982    	0.003055    
1890        	10          	6.073       	0.003001    	0.007484    	0.004789    
1895        	10          	6.048       	0.003456    	0.009957    	0.005535    
1900        	10          	6.08        	0.004598    	0.008075    	0.002139    
1905        	10          	6.072       	0.00256     	0.008331    	0.004643    
1910        	10          	6.047       	0.006602    	0.01019     	0.0051      
1915        	10          	6.048       	0.005409    	0.007404    	0.003313    
1920        	10          	6.07        	0.005013    	0.008575    	0.004936    
1925        	10          	5.99        	0.00374     	0.007271    	0.003775    
1930        	10          	6           	0.004234    	0.007368    	0.002245    
1935        	10          	5.973       	0.005653    	0.01137     	0.00628     
1940        	10          	5.995       	0.004833    	0.01103     	0.007195    
1945        	10          	5.955       	0.004054    	0.0109      	0.004663    
1950        	10          	5.952       	0.005702    	0.01003     	0.004186    
1955        	10          	5.947       	0.005342    	0.009272    	0.006758    
1960        	10          	5.987       	0.002896    	0.008304    	0.006277    
1965        	10          	5.935       	0.005846    	0.0113      	0.004432    
1970        	10          	5.978       	0.002633    	0.00712     	0.005209    
1975        	10          	5.945       	0.002978    	0.009984    	0.004254    
1980        	10          	5.963       	0.00481     	0.01034     	0.003418    
1985        	10          	5.933       	0.001335    	0.00747     	0.002497    
1990        	10          	5.942       	0.007101    	0.008614    	0.006699    
1995        	10          	5.872       	0.003758    	0.00728     	0.004201    
2000        	10          	5.922       	0.002637    	0.009301    	0.004556    
2005        	10          	5.817       	0.004697    	0.009556    	0.005238    
2010        	10          	5.922       	0.005852    	0.01306     	0.004864    
2015        	10          	5.927       	0.004551    	0.01044     	0.005108    
2020        	10          	5.902       	0.005824    	0.007374    	0.005851    
2025        	10          	5.91        	0.005745    	0.008151    	0.006669    
2030        	10          	5.912       	0.003007    	0.005774    	0.003804    
2035        	10          	5.92        	0.004103    	0.008012    	0.004697    
2040        	10          	5.935       	0.005744    	0.009009    	0.002834    
2045        	10          	5.883       	0.004054    	0.0107      	0.005349    
2050        	10          	5.892       	0.002068    	0.007344    	0.003768    
2055        	10          	5.898       	0.004858    	0.01198     	0.005403    
2060        	10          	5.865       	0.005224    	0.01066     	0.002848    
2065        	10          	5.935       	0.004903    	0.008235    	0.003293    
2070        	10          	5.908       	0.004822    	0.008543    	0.003846    
2075        	10          	5.938       	0.002963    	0.00703     	0.003284    
2080        	10          	5.91        	0.006263    	0.008626    	0.004206    
2085        	10          	5.89        	0.004101    	0.007968    	0.002672    
2090        	10          	5.935       	0.003606    	0.008814    	0.005701    
2095        	10          	5.825       	0.00425     	0.007459    	0.002689    
2100        	10          	5.828       	0.003588    	0.008844    	0.002902    
2105        	10          	5.917       	0.004694    	0.01177     	0.002698    
2110        	10          	5.882       	0.004399    	0.008055    	0.005148    
2115        	10          	5.878       	0.002966    	0.007535    	0.00208     
2120        	10          	5.883       	0.004664    	0.01095     	0.005648    
2125        	10          	5.875       	0.005442    	0.01        	0.005951    
2130        	10          	5.883       	0.004908    	0.009719    	0.002846    
2135        	10          	5.883       	0.00629     	0.01391     	0.006318    
2140        	10          	5.91        	0.002581    	0.008507    	0.002574    
2145        	10          	5.88        	0.007637    	0.01065     	0.005135    
2150        	10          	5.888       	0.00558     	0.009639    	0.005008    
2155        	10          	5.823       	0.004024    	0.00955     	0.004175    
2160        	10          	5.853       	0.005833    	0.009337    	0.005996    
2165        	10          	5.803       	0.004722    	0.0086      	0.004379    
2170        	10          	5.815       	0.002597    	0.006399    	0.002748    
2175        	10          	5.747       	0.004915    	0.01053     	0.005773    
2180        	10          	5.78        	0.005132    	0.01031     	0.004493    
2185        	10          	5.775       	0.002363    	0.01102     	0.004003    
2190        	10          	5.717       	0.005205    	0.01024     	0.006485    
2195        	10          	5.785       	0.005958    	0.01027     	0.006654    
2200        	10          	5.74        	0.004198    	0.01154     	0.004516    
2205        	10          	5.828       	0.004491    	0.008587    	0.00277     
2210        	10          	5.813       	0.002744    	0.006925    	0.003739    
2215        	10          	5.755       	0.00322     	0.007915    	0.002317    
2220        	10          	5.792       	0.007271    	0.01        	0.00627     
2225        	10          	5.757       	0.00602     	0.012       	0.005465    
2230        	10          	5.718       	0.005132    	0.0097      	0.005424    
2235        	10          	5.758       	0.00416     	0.01195     	0.003836    
2240        	10          	5.723       	0.005146    	0.01049     	0.004014    
2245        	10          	5.743       	0.004536    	0.008453    	0.003573    
2250        	10          	5.738       	0.00459     	0.0103      	0.006113    
2255        	10          	5.698       	0.00398     	0.005675    	0.001857    
2260        	10          	5.68        	0.00414     	0.009336    	0.004655    
2265        	10          	5.692       	0.006927    	0.0107      	0.005468    
2270        	10          	5.68        	0.003288    	0.009028    	0.003071    
2275        	10          	5.658       	0.004669    	0.00741     	0.00392     
2280        	10          	5.732       	0.003418    	0.006291    	0.001552    
2285        	10          	5.66        	0.003676    	0.008255    	0.003128    
2290        	10          	5.663       	0.003979    	0.009906    	0.004865    
2295        	10          	5.698       	0.002456    	0.008944    	0.003103    
2300        	10          	5.675       	0.004905    	0.009105    	0.007037    
2305        	10          	5.685       	0.004974    	0.009196    	0.006161    
2310        	10          	5.737       	0.002975    	0.007394    	0.003712    
2315        	10          	5.68        	0.003683    	0.0107      	0.003033    
2320        	10          	5.705       	0.005459    	0.009718    	0.007743    
2325        	10          	5.718       	0.004471    	0.01091     	0.003355    
2330        	10          	5.748       	0.005067    	0.01079     	0.006442    
